wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,27.0,37.0,1003.5,2024-03-22 16:00:00,82,16
5.0,10000.0,25.9,42.0,1004.0,2024-03-22 17:00:00,82,17
5.0,10000.0,24.2,48.0,1004.3,2024-03-22 18:00:00,82,18
4.0,10000.0,22.8,53.0,1005.0,2024-03-22 19:00:00,82,19
4.0,10000.0,21.4,57.0,1005.5,2024-03-22 20:00:00,82,20
3.0,10000.0,20.3,62.0,1006.1,2024-03-22 21:00:00,82,21
3.0,10000.0,19.9,65.0,1006.3,2024-03-22 22:00:00,82,22
2.0,10000.0,19.3,67.0,1006.1,2024-03-22 23:00:00,82,23
3.0,10000.0,19.7,65.0,1006.2,2024-03-23 00:00:00,83,0
3.0,10000.0,19.4,67.0,1006.3,2024-03-23 01:00:00,83,1
3.0,10000.0,19.6,65.0,1006.0,2024-03-23 02:00:00,83,2
4.0,10000.0,20.4,62.0,1005.7,2024-03-23 03:00:00,83,3
4.0,10000.0,19.4,67.0,1005.8,2024-03-23 04:00:00,83,4
5.0,10000.0,19.5,67.0,1006.4,2024-03-23 05:00:00,83,5
6.0,10000.0,18.9,74.0,1006.5,2024-03-23 06:00:00,83,6
6.0,10000.0,19.4,73.0,1007.1,2024-03-23 07:00:00,83,7
5.0,10000.0,18.9,76.0,1007.5,2024-03-23 08:00:00,83,8
6.0,10000.0,18.3,83.0,1007.9,2024-03-23 09:00:00,83,9
7.0,10000.0,20.0,78.0,1007.7,2024-03-23 10:00:00,83,10
7.0,10000.0,20.5,74.0,1007.3,2024-03-23 11:00:00,83,11
7.0,10000.0,21.0,72.0,1007.1,2024-03-23 12:00:00,83,12
9.0,10000.0,22.2,69.0,1006.2,2024-03-23 13:00:00,83,13
7.0,10000.0,22.5,70.0,1005.6,2024-03-23 14:00:00,83,14
6.0,10000.0,23.3,68.0,1004.3,2024-03-23 15:00:00,83,15
