wsd,pv,t,rh,slp,BJ
5.0,3500.0,6.2,95.0,1017.6,2021-02-25 16:00:00
5.0,3500.0,5.9,95.0,1018.0,2021-02-25 17:00:00
4.0,3200.0,5.8,96.0,1018.5,2021-02-25 18:00:00
4.0,3300.0,5.9,96.0,1019.4,2021-02-25 19:00:00
5.0,3200.0,5.8,97.0,1019.9,2021-02-25 20:00:00
5.0,3500.0,5.8,96.0,1020.4,2021-02-25 21:00:00
5.0,5000.0,5.9,96.0,1020.5,2021-02-25 22:00:00
5.0,10000.0,6.3,95.0,1020.6,2021-02-25 23:00:00
4.0,3200.0,6.0,96.0,1020.7,2021-02-26 00:00:00
6.0,4500.0,5.9,97.0,1020.0,2021-02-26 01:00:00
5.0,7000.0,5.9,95.0,1020.3,2021-02-26 02:00:00
6.0,10000.0,5.9,94.0,1019.8,2021-02-26 03:00:00
4.0,6000.0,5.6,94.0,1020.0,2021-02-26 04:00:00
4.0,5000.0,5.3,95.0,1020.4,2021-02-26 05:00:00
5.0,3500.0,5.0,95.0,1021.1,2021-02-26 06:00:00
6.0,3200.0,4.8,95.0,1021.0,2021-02-26 07:00:00
5.0,2400.0,4.8,94.0,1021.6,2021-02-26 08:00:00
4.0,3200.0,4.6,94.0,1022.9,2021-02-26 09:00:00
5.0,3000.0,4.9,93.0,1023.2,2021-02-26 10:00:00
6.0,3200.0,5.0,92.0,1023.3,2021-02-26 11:00:00
6.0,2500.0,5.1,92.0,1023.0,2021-02-26 12:00:00
5.0,3000.0,5.5,92.0,1022.3,2021-02-26 13:00:00
5.0,3000.0,5.8,91.0,1021.6,2021-02-26 14:00:00
4.0,2500.0,5.7,92.0,1021.9,2021-02-26 15:00:00
