wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,4500.0,21.3,77.0,1015.2,2023-11-04 16:00:00,308,16
2.0,4200.0,20.7,80.0,1015.2,2023-11-04 17:00:00,308,17
2.0,4000.0,19.9,83.0,1015.3,2023-11-04 18:00:00,308,18
1.0,4000.0,19.2,88.0,1015.6,2023-11-04 19:00:00,308,19
2.0,3800.0,18.9,88.0,1015.5,2023-11-04 20:00:00,308,20
2.0,3600.0,18.9,88.0,1015.7,2023-11-04 21:00:00,308,21
2.0,3500.0,18.3,90.0,1015.6,2023-11-04 22:00:00,308,22
1.0,3000.0,17.3,94.0,1015.1,2023-11-04 23:00:00,308,23
0.0,2900.0,18.0,92.0,1014.9,2023-11-05 00:00:00,309,0
0.0,3000.0,17.6,95.0,1014.4,2023-11-05 01:00:00,309,1
1.0,3000.0,17.7,94.0,1013.7,2023-11-05 02:00:00,309,2
2.0,2500.0,17.5,96.0,1012.7,2023-11-05 03:00:00,309,3
2.0,1800.0,17.4,96.0,1011.8,2023-11-05 04:00:00,309,4
2.0,1800.0,18.5,94.0,1011.4,2023-11-05 05:00:00,309,5
3.0,1600.0,18.5,95.0,1010.5,2023-11-05 06:00:00,309,6
4.0,1000.0,19.2,94.0,1010.3,2023-11-05 07:00:00,309,7
5.0,1600.0,20.3,89.0,1009.2,2023-11-05 08:00:00,309,8
7.0,2000.0,21.4,80.0,1009.2,2023-11-05 09:00:00,309,9
5.0,2200.0,21.8,78.0,1008.7,2023-11-05 10:00:00,309,10
3.0,1100.0,19.1,95.0,1010.2,2023-11-05 11:00:00,309,11
5.0,1900.0,18.4,96.0,1010.1,2023-11-05 12:00:00,309,12
7.0,8000.0,18.3,94.0,1009.7,2023-11-05 13:00:00,309,13
7.0,10000.0,17.9,92.0,1010.0,2023-11-05 14:00:00,309,14
8.0,6000.0,17.6,92.0,1010.8,2023-11-05 15:00:00,309,15
