wsd,pv,t,rh,slp,BJ
3.0,10000.0,2.2,33.0,1034.6,2022-12-01 16:00:00
3.0,10000.0,1.7,42.0,1034.7,2022-12-01 17:00:00
1.0,10000.0,1.3,53.0,1034.6,2022-12-01 18:00:00
1.0,10000.0,1.6,49.0,1035.1,2022-12-01 19:00:00
2.0,10000.0,1.2,60.0,1035.6,2022-12-01 20:00:00
1.0,10000.0,1.2,62.0,1035.4,2022-12-01 21:00:00
2.0,10000.0,0.9,69.0,1035.5,2022-12-01 22:00:00
1.0,10000.0,1.0,66.0,1035.4,2022-12-01 23:00:00
2.0,10000.0,0.9,64.0,1034.6,2022-12-02 00:00:00
1.0,10000.0,0.0,70.0,1034.3,2022-12-02 01:00:00
2.0,10000.0,-0.7,72.0,1034.0,2022-12-02 02:00:00
2.0,10000.0,-1.2,69.0,1033.6,2022-12-02 03:00:00
1.0,10000.0,-1.2,68.0,1033.0,2022-12-02 04:00:00
2.0,10000.0,-1.7,67.0,1032.4,2022-12-02 05:00:00
2.0,10000.0,-3.0,87.0,1032.3,2022-12-02 06:00:00
2.0,10000.0,-2.0,69.0,1031.9,2022-12-02 07:00:00
2.0,10000.0,-0.4,65.0,1031.5,2022-12-02 08:00:00
4.0,10000.0,1.5,51.0,1031.7,2022-12-02 09:00:00
3.0,10000.0,3.0,45.0,1031.9,2022-12-02 10:00:00
3.0,10000.0,4.5,43.0,1031.4,2022-12-02 11:00:00
3.0,10000.0,5.1,33.0,1030.1,2022-12-02 12:00:00
3.0,10000.0,5.6,32.0,1028.4,2022-12-02 13:00:00
3.0,10000.0,6.2,28.0,1027.1,2022-12-02 14:00:00
3.0,10000.0,6.5,30.0,1026.4,2022-12-02 15:00:00
