wsd,pv,t,rh,slp,BJ
2.0,3000.0,5.3,89.0,1022.6,2022-02-12 16:00:00
2.0,2800.0,5.2,90.0,1022.7,2022-02-12 17:00:00
2.0,3300.0,4.9,89.0,1022.8,2022-02-12 18:00:00
2.0,4500.0,4.7,87.0,1023.2,2022-02-12 19:00:00
2.0,3300.0,4.3,92.0,1023.5,2022-02-12 20:00:00
2.0,3500.0,4.2,92.0,1023.6,2022-02-12 21:00:00
2.0,2800.0,4.1,93.0,1023.5,2022-02-12 22:00:00
2.0,2400.0,4.0,96.0,1023.7,2022-02-12 23:00:00
2.0,1800.0,4.0,96.0,1023.5,2022-02-13 00:00:00
2.0,1800.0,3.9,97.0,1023.1,2022-02-13 01:00:00
2.0,1700.0,3.8,97.0,1022.4,2022-02-13 02:00:00
2.0,1900.0,3.8,97.0,1022.0,2022-02-13 03:00:00
1.0,2000.0,3.8,96.0,1021.9,2022-02-13 04:00:00
2.0,2000.0,3.7,97.0,1022.1,2022-02-13 05:00:00
1.0,2500.0,3.7,97.0,1022.4,2022-02-13 06:00:00
2.0,1800.0,3.7,97.0,1022.9,2022-02-13 07:00:00
2.0,1600.0,3.9,97.0,1023.1,2022-02-13 08:00:00
2.0,1700.0,4.4,95.0,1024.0,2022-02-13 09:00:00
2.0,2300.0,5.1,91.0,1024.3,2022-02-13 10:00:00
3.0,3600.0,6.1,81.0,1023.7,2022-02-13 11:00:00
3.0,4700.0,6.3,76.0,1023.3,2022-02-13 12:00:00
3.0,5000.0,7.2,71.0,1022.5,2022-02-13 13:00:00
2.0,5000.0,7.7,66.0,1021.9,2022-02-13 14:00:00
0.0,5000.0,8.3,62.0,1021.7,2022-02-13 15:00:00
