wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,8.7,38.0,1032.4,2023-02-15 16:00:00,46,16
2.0,10000.0,8.5,42.0,1032.5,2023-02-15 17:00:00,46,17
3.0,10000.0,5.9,55.0,1032.8,2023-02-15 18:00:00,46,18
3.0,10000.0,5.0,50.0,1033.0,2023-02-15 19:00:00,46,19
2.0,10000.0,3.8,60.0,1032.8,2023-02-15 20:00:00,46,20
1.0,10000.0,3.8,59.0,1033.0,2023-02-15 21:00:00,46,21
2.0,10000.0,2.5,74.0,1033.6,2023-02-15 22:00:00,46,22
2.0,10000.0,2.5,72.0,1033.4,2023-02-15 23:00:00,46,23
3.0,10000.0,2.9,63.0,1032.8,2023-02-16 00:00:00,47,0
3.0,10000.0,2.9,65.0,1032.6,2023-02-16 01:00:00,47,1
3.0,10000.0,3.1,62.0,1032.1,2023-02-16 02:00:00,47,2
2.0,10000.0,0.8,80.0,1031.8,2023-02-16 03:00:00,47,3
2.0,10000.0,0.9,78.0,1031.5,2023-02-16 04:00:00,47,4
2.0,10000.0,1.9,69.0,1031.4,2023-02-16 05:00:00,47,5
3.0,10000.0,1.3,73.0,1031.2,2023-02-16 06:00:00,47,6
3.0,10000.0,1.6,71.0,1031.3,2023-02-16 07:00:00,47,7
3.0,10000.0,3.2,65.0,1031.5,2023-02-16 08:00:00,47,8
3.0,10000.0,5.4,57.0,1032.0,2023-02-16 09:00:00,47,9
3.0,10000.0,6.1,55.0,1032.0,2023-02-16 10:00:00,47,10
5.0,10000.0,7.7,48.0,1031.6,2023-02-16 11:00:00,47,11
5.0,10000.0,8.0,48.0,1030.6,2023-02-16 12:00:00,47,12
5.0,10000.0,8.2,46.0,1029.3,2023-02-16 13:00:00,47,13
3.0,10000.0,8.3,47.0,1028.6,2023-02-16 14:00:00,47,14
4.0,10000.0,8.8,45.0,1027.7,2023-02-16 15:00:00,47,15
