wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,11.7,34.0,1020.0,2024-02-16 16:00:00,47,16
5.0,10000.0,11.0,39.0,1019.7,2024-02-16 17:00:00,47,17
3.0,10000.0,9.3,48.0,1019.3,2024-02-16 18:00:00,47,18
4.0,10000.0,8.5,55.0,1019.1,2024-02-16 19:00:00,47,19
5.0,10000.0,8.3,60.0,1018.4,2024-02-16 20:00:00,47,20
5.0,10000.0,8.3,63.0,1018.2,2024-02-16 21:00:00,47,21
5.0,10000.0,7.9,70.0,1018.1,2024-02-16 22:00:00,47,22
5.0,10000.0,7.3,77.0,1017.7,2024-02-16 23:00:00,47,23
5.0,10000.0,6.7,83.0,1016.9,2024-02-17 00:00:00,48,0
4.0,10000.0,5.6,89.0,1016.1,2024-02-17 01:00:00,48,1
4.0,10000.0,5.6,89.0,1015.7,2024-02-17 02:00:00,48,2
4.0,10000.0,5.3,92.0,1015.2,2024-02-17 03:00:00,48,3
3.0,10000.0,5.5,93.0,1014.6,2024-02-17 04:00:00,48,4
3.0,10000.0,5.0,93.0,1014.3,2024-02-17 05:00:00,48,5
3.0,10000.0,6.1,90.0,1014.2,2024-02-17 06:00:00,48,6
5.0,10000.0,6.6,89.0,1014.3,2024-02-17 07:00:00,48,7
5.0,10000.0,8.5,84.0,1014.4,2024-02-17 08:00:00,48,8
6.0,10000.0,10.0,80.0,1014.5,2024-02-17 09:00:00,48,9
5.0,10000.0,12.2,71.0,1014.2,2024-02-17 10:00:00,48,10
5.0,10000.0,14.0,66.0,1013.8,2024-02-17 11:00:00,48,11
5.0,10000.0,15.2,61.0,1012.4,2024-02-17 12:00:00,48,12
5.0,10000.0,16.7,57.0,1011.1,2024-02-17 13:00:00,48,13
5.0,10000.0,17.9,52.0,1010.1,2024-02-17 14:00:00,48,14
7.0,10000.0,17.9,54.0,1009.5,2024-02-17 15:00:00,48,15
