wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,4.0,32.0,1030.6,2024-12-22 16:00:00,357,16
2.0,10000.0,3.6,33.0,1031.2,2024-12-22 17:00:00,357,17
3.0,10000.0,3.2,35.0,1031.6,2024-12-22 18:00:00,357,18
3.0,10000.0,2.9,38.0,1031.6,2024-12-22 19:00:00,357,19
2.0,10000.0,2.7,42.0,1032.1,2024-12-22 20:00:00,357,20
2.0,10000.0,2.2,46.0,1031.8,2024-12-22 21:00:00,357,21
2.0,10000.0,2.2,47.0,1031.4,2024-12-22 22:00:00,357,22
2.0,10000.0,2.0,50.0,1031.4,2024-12-22 23:00:00,357,23
1.0,10000.0,2.2,47.0,1031.4,2024-12-23 00:00:00,358,0
2.0,8000.0,2.9,67.0,1032.0,2024-12-23 01:00:00,358,1
2.0,8000.0,1.5,74.0,1032.0,2024-12-23 02:00:00,358,2
0.0,7000.0,0.9,79.0,1031.9,2024-12-23 03:00:00,358,3
1.0,6000.0,0.3,80.0,1031.6,2024-12-23 04:00:00,358,4
1.0,5000.0,-1.2,86.0,1031.7,2024-12-23 05:00:00,358,5
2.0,6000.0,-0.4,82.0,1031.5,2024-12-23 06:00:00,358,6
1.0,6000.0,0.7,73.0,1031.7,2024-12-23 07:00:00,358,7
2.0,10000.0,1.6,62.0,1031.4,2024-12-23 08:00:00,358,8
2.0,10000.0,2.4,57.0,1031.4,2024-12-23 09:00:00,358,9
2.0,10000.0,3.0,54.0,1031.9,2024-12-23 10:00:00,358,10
2.0,10000.0,4.5,51.0,1031.6,2024-12-23 11:00:00,358,11
2.0,10000.0,5.3,50.0,1030.8,2024-12-23 12:00:00,358,12
2.0,10000.0,5.5,49.0,1029.8,2024-12-23 13:00:00,358,13
2.0,10000.0,6.5,48.0,1029.3,2024-12-23 14:00:00,358,14
2.0,10000.0,6.0,47.0,1028.9,2024-12-23 15:00:00,358,15
