wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,14.7,47.0,1018.3,2022-11-16 16:00:00,320,16
4.0,10000.0,14.0,50.0,1018.4,2022-11-16 17:00:00,320,17
3.0,10000.0,13.0,57.0,1018.3,2022-11-16 18:00:00,320,18
3.0,10000.0,13.0,60.0,1018.3,2022-11-16 19:00:00,320,19
1.0,6000.0,12.4,65.0,1019.3,2022-11-16 20:00:00,320,20
2.0,6000.0,12.0,73.0,1019.5,2022-11-16 21:00:00,320,21
1.0,4500.0,11.5,80.0,1019.1,2022-11-16 22:00:00,320,22
2.0,4000.0,11.3,80.0,1018.9,2022-11-16 23:00:00,320,23
2.0,3200.0,10.6,87.0,1018.6,2022-11-17 00:00:00,321,0
2.0,2000.0,10.2,93.0,1018.5,2022-11-17 01:00:00,321,1
2.0,1600.0,10.1,95.0,1018.4,2022-11-17 02:00:00,321,2
1.0,1600.0,10.1,96.0,1018.4,2022-11-17 03:00:00,321,3
1.0,1200.0,10.0,96.0,1018.3,2022-11-17 04:00:00,321,4
2.0,1200.0,9.9,96.0,1018.4,2022-11-17 05:00:00,321,5
1.0,1400.0,10.1,96.0,1018.7,2022-11-17 06:00:00,321,6
1.0,1000.0,10.1,96.0,1019.3,2022-11-17 07:00:00,321,7
2.0,600.0,10.4,97.0,1020.0,2022-11-17 08:00:00,321,8
2.0,700.0,10.4,97.0,1020.5,2022-11-17 09:00:00,321,9
3.0,900.0,10.5,96.0,1020.8,2022-11-17 10:00:00,321,10
2.0,900.0,10.8,95.0,1020.6,2022-11-17 11:00:00,321,11
1.0,900.0,11.5,95.0,1019.9,2022-11-17 12:00:00,321,12
2.0,1400.0,12.1,92.0,1019.2,2022-11-17 13:00:00,321,13
1.0,1600.0,12.4,92.0,1019.0,2022-11-17 14:00:00,321,14
1.0,1100.0,12.4,93.0,1019.2,2022-11-17 15:00:00,321,15
