wsd,pv,t,rh,slp,BJ
0.0,4000.0,8.0,65.0,1021.5,2022-02-13 16:00:00
3.0,3200.0,7.2,77.0,1021.9,2022-02-13 17:00:00
2.0,3200.0,7.0,76.0,1022.1,2022-02-13 18:00:00
2.0,4000.0,6.4,81.0,1022.5,2022-02-13 19:00:00
2.0,3700.0,6.2,83.0,1023.2,2022-02-13 20:00:00
2.0,3500.0,5.9,85.0,1024.0,2022-02-13 21:00:00
2.0,3200.0,5.7,86.0,1024.1,2022-02-13 22:00:00
2.0,3200.0,5.8,84.0,1024.3,2022-02-13 23:00:00
2.0,2900.0,5.2,88.0,1024.5,2022-02-14 00:00:00
0.0,2900.0,5.3,87.0,1024.5,2022-02-14 01:00:00
2.0,2700.0,4.9,91.0,1024.6,2022-02-14 02:00:00
0.0,2700.0,4.7,91.0,1024.0,2022-02-14 03:00:00
1.0,2000.0,4.6,91.0,1023.5,2022-02-14 04:00:00
1.0,2000.0,4.5,93.0,1023.3,2022-02-14 05:00:00
2.0,1400.0,3.1,96.0,1023.5,2022-02-14 06:00:00
0.0,1200.0,3.3,96.0,1024.6,2022-02-14 07:00:00
2.0,1500.0,4.6,97.0,1024.9,2022-02-14 08:00:00
1.0,1800.0,6.0,89.0,1025.5,2022-02-14 09:00:00
1.0,2800.0,7.4,79.0,1025.7,2022-02-14 10:00:00
1.0,4000.0,8.6,74.0,1025.3,2022-02-14 11:00:00
1.0,10000.0,8.6,59.0,1024.7,2022-02-14 12:00:00
1.0,10000.0,8.6,60.0,1023.7,2022-02-14 13:00:00
2.0,10000.0,8.7,65.0,1023.2,2022-02-14 14:00:00
2.0,10000.0,8.7,62.0,1023.8,2022-02-14 15:00:00
