wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,26.4,37.0,1008.3,2022-03-15 16:00:00,74,16
2.0,10000.0,25.9,38.0,1008.2,2022-03-15 17:00:00,74,17
2.0,10000.0,24.2,42.0,1008.3,2022-03-15 18:00:00,74,18
2.0,10000.0,22.4,50.0,1008.6,2022-03-15 19:00:00,74,19
2.0,10000.0,21.8,52.0,1009.3,2022-03-15 20:00:00,74,20
2.0,8000.0,19.1,70.0,1009.7,2022-03-15 21:00:00,74,21
2.0,6000.0,18.3,71.0,1010.1,2022-03-15 22:00:00,74,22
2.0,6000.0,18.5,70.0,1010.2,2022-03-15 23:00:00,74,23
3.0,6000.0,19.1,73.0,1009.8,2022-03-16 00:00:00,75,0
3.0,5000.0,19.4,73.0,1009.6,2022-03-16 01:00:00,75,1
2.0,5000.0,17.9,78.0,1009.6,2022-03-16 02:00:00,75,2
3.0,4000.0,16.5,86.0,1009.3,2022-03-16 03:00:00,75,3
3.0,4000.0,16.4,87.0,1009.1,2022-03-16 04:00:00,75,4
3.0,4000.0,16.0,89.0,1008.8,2022-03-16 05:00:00,75,5
1.0,3200.0,15.9,90.0,1009.2,2022-03-16 06:00:00,75,6
2.0,2500.0,16.2,91.0,1009.8,2022-03-16 07:00:00,75,7
2.0,3200.0,19.4,83.0,1010.2,2022-03-16 08:00:00,75,8
4.0,4000.0,21.1,77.0,1010.5,2022-03-16 09:00:00,75,9
4.0,5000.0,23.6,67.0,1010.4,2022-03-16 10:00:00,75,10
3.0,6000.0,26.0,61.0,1010.0,2022-03-16 11:00:00,75,11
2.0,8000.0,27.5,53.0,1009.3,2022-03-16 12:00:00,75,12
3.0,10000.0,28.0,49.0,1008.7,2022-03-16 13:00:00,75,13
3.0,10000.0,28.4,47.0,1007.8,2022-03-16 14:00:00,75,14
4.0,10000.0,27.7,50.0,1007.2,2022-03-16 15:00:00,75,15
