wsd,pv,t,rh,slp,BJ
3.0,10000.0,21.0,40.0,1012.6,2023-12-09 16:00:00
3.0,10000.0,19.3,47.0,1012.6,2023-12-09 17:00:00
3.0,10000.0,17.5,51.0,1012.9,2023-12-09 18:00:00
3.0,10000.0,16.6,54.0,1013.5,2023-12-09 19:00:00
3.0,10000.0,15.8,59.0,1013.6,2023-12-09 20:00:00
4.0,10000.0,15.7,60.0,1014.0,2023-12-09 21:00:00
5.0,10000.0,15.7,59.0,1014.6,2023-12-09 22:00:00
4.0,10000.0,15.7,59.0,1015.0,2023-12-09 23:00:00
4.0,10000.0,15.7,57.0,1015.1,2023-12-10 00:00:00
4.0,10000.0,15.3,57.0,1015.4,2023-12-10 01:00:00
5.0,10000.0,14.0,62.0,1015.7,2023-12-10 02:00:00
4.0,6000.0,12.8,70.0,1016.5,2023-12-10 03:00:00
6.0,5000.0,11.4,80.0,1016.1,2023-12-10 04:00:00
6.0,4000.0,11.4,84.0,1016.6,2023-12-10 05:00:00
6.0,3500.0,11.1,88.0,1016.9,2023-12-10 06:00:00
5.0,3000.0,11.1,89.0,1018.0,2023-12-10 07:00:00
5.0,1700.0,10.9,91.0,1019.2,2023-12-10 08:00:00
5.0,2000.0,11.1,91.0,1019.4,2023-12-10 09:00:00
5.0,2000.0,11.5,90.0,1020.3,2023-12-10 10:00:00
5.0,2500.0,11.7,91.0,1020.1,2023-12-10 11:00:00
5.0,3000.0,11.7,91.0,1019.4,2023-12-10 12:00:00
4.0,4000.0,11.7,90.0,1018.9,2023-12-10 13:00:00
6.0,5000.0,11.7,89.0,1017.9,2023-12-10 14:00:00
5.0,7000.0,11.2,88.0,1018.3,2023-12-10 15:00:00
