wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,21.2,53.0,1014.9,2021-11-04 16:00:00,308,16
4.0,8000.0,20.1,57.0,1014.6,2021-11-04 17:00:00,308,17
3.0,7000.0,19.2,62.0,1014.6,2021-11-04 18:00:00,308,18
3.0,7000.0,18.5,64.0,1014.8,2021-11-04 19:00:00,308,19
3.0,7000.0,18.2,66.0,1014.8,2021-11-04 20:00:00,308,20
3.0,7000.0,18.0,67.0,1014.9,2021-11-04 21:00:00,308,21
2.0,4500.0,17.3,77.0,1015.0,2021-11-04 22:00:00,308,22
2.0,4500.0,16.4,86.0,1015.2,2021-11-04 23:00:00,308,23
2.0,4000.0,16.5,85.0,1014.7,2021-11-05 00:00:00,309,0
1.0,3500.0,15.9,92.0,1014.4,2021-11-05 01:00:00,309,1
1.0,2500.0,15.7,96.0,1014.1,2021-11-05 02:00:00,309,2
1.0,1500.0,15.7,97.0,1013.9,2021-11-05 03:00:00,309,3
2.0,1000.0,15.6,98.0,1013.5,2021-11-05 04:00:00,309,4
2.0,1500.0,15.5,97.0,1013.5,2021-11-05 05:00:00,309,5
2.0,1600.0,15.6,97.0,1013.8,2021-11-05 06:00:00,309,6
1.0,1200.0,15.7,97.0,1014.0,2021-11-05 07:00:00,309,7
1.0,1000.0,15.9,97.0,1014.2,2021-11-05 08:00:00,309,8
3.0,1600.0,16.5,94.0,1014.2,2021-11-05 09:00:00,309,9
2.0,3500.0,17.6,90.0,1014.0,2021-11-05 10:00:00,309,10
1.0,5000.0,18.0,85.0,1013.7,2021-11-05 11:00:00,309,11
2.0,6000.0,18.7,82.0,1012.5,2021-11-05 12:00:00,309,12
0.0,6000.0,18.5,83.0,1011.9,2021-11-05 13:00:00,309,13
2.0,8000.0,19.7,79.0,1011.1,2021-11-05 14:00:00,309,14
3.0,8000.0,19.9,79.0,1010.7,2021-11-05 15:00:00,309,15
