wsd,pv,t,rh,slp,BJ
2.0,7000.0,8.6,67.0,1024.8,2022-12-07 16:00:00
3.0,9000.0,8.5,70.0,1024.7,2022-12-07 17:00:00
2.0,8000.0,7.8,77.0,1025.0,2022-12-07 18:00:00
1.0,8000.0,7.9,75.0,1025.0,2022-12-07 19:00:00
0.0,8000.0,7.7,76.0,1025.3,2022-12-07 20:00:00
1.0,7000.0,7.3,80.0,1025.3,2022-12-07 21:00:00
2.0,7000.0,6.9,85.0,1025.4,2022-12-07 22:00:00
1.0,5000.0,7.1,83.0,1025.4,2022-12-07 23:00:00
1.0,5000.0,7.2,82.0,1025.4,2022-12-08 00:00:00
1.0,5000.0,7.0,85.0,1025.2,2022-12-08 01:00:00
0.0,5000.0,7.1,84.0,1025.1,2022-12-08 02:00:00
0.0,4500.0,6.8,88.0,1024.4,2022-12-08 03:00:00
1.0,4500.0,6.9,87.0,1024.2,2022-12-08 04:00:00
0.0,4000.0,6.7,90.0,1024.0,2022-12-08 05:00:00
0.0,4000.0,7.0,87.0,1024.3,2022-12-08 06:00:00
2.0,3500.0,6.8,91.0,1024.9,2022-12-08 07:00:00
1.0,3500.0,7.1,89.0,1025.3,2022-12-08 08:00:00
2.0,3500.0,7.3,88.0,1026.4,2022-12-08 09:00:00
2.0,4000.0,7.8,83.0,1026.5,2022-12-08 10:00:00
1.0,5000.0,8.8,74.0,1025.7,2022-12-08 11:00:00
3.0,5000.0,9.6,70.0,1025.0,2022-12-08 12:00:00
4.0,5000.0,9.7,66.0,1024.5,2022-12-08 13:00:00
2.0,5000.0,10.0,68.0,1023.5,2022-12-08 14:00:00
3.0,5000.0,9.8,71.0,1023.4,2022-12-08 15:00:00
