wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,4000.0,-3.2,89.0,1032.3,2024-02-22 16:00:00,53,16
5.0,4000.0,-3.4,88.0,1032.3,2024-02-22 17:00:00,53,17
3.0,4000.0,-3.4,90.0,1033.2,2024-02-22 18:00:00,53,18
3.0,5000.0,-3.4,90.0,1033.5,2024-02-22 19:00:00,53,19
3.0,6000.0,-3.4,88.0,1034.4,2024-02-22 20:00:00,53,20
4.0,5000.0,-3.4,92.0,1034.4,2024-02-22 21:00:00,53,21
4.0,5000.0,-3.3,91.0,1034.8,2024-02-22 22:00:00,53,22
4.0,6000.0,-3.3,90.0,1035.1,2024-02-22 23:00:00,53,23
4.0,6000.0,-3.2,91.0,1036.0,2024-02-23 00:00:00,54,0
3.0,5000.0,-3.1,91.0,1035.9,2024-02-23 01:00:00,54,1
4.0,4000.0,-3.2,92.0,1035.3,2024-02-23 02:00:00,54,2
4.0,4000.0,-3.1,93.0,1034.9,2024-02-23 03:00:00,54,3
3.0,3800.0,-3.4,93.0,1034.2,2024-02-23 04:00:00,54,4
3.0,5000.0,-3.3,92.0,1034.2,2024-02-23 05:00:00,54,5
3.0,6000.0,-3.3,92.0,1034.8,2024-02-23 06:00:00,54,6
2.0,5000.0,-3.1,91.0,1035.2,2024-02-23 07:00:00,54,7
3.0,5000.0,-2.9,90.0,1035.9,2024-02-23 08:00:00,54,8
3.0,7000.0,-2.6,86.0,1036.3,2024-02-23 09:00:00,54,9
3.0,7000.0,-2.1,82.0,1035.6,2024-02-23 10:00:00,54,10
3.0,10000.0,-1.4,76.0,1035.2,2024-02-23 11:00:00,54,11
2.0,10000.0,-1.3,75.0,1035.5,2024-02-23 12:00:00,54,12
3.0,10000.0,-1.5,75.0,1033.6,2024-02-23 13:00:00,54,13
4.0,10000.0,-1.4,73.0,1033.4,2024-02-23 14:00:00,54,14
4.0,6000.0,-1.5,79.0,1033.5,2024-02-23 15:00:00,54,15
