wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,5000.0,16.6,32.0,1027.0,2023-03-01 16:00:00,60,16
4.0,4500.0,15.6,35.0,1027.3,2023-03-01 17:00:00,60,17
3.0,5000.0,13.1,44.0,1027.9,2023-03-01 18:00:00,60,18
2.0,5000.0,12.1,45.0,1028.7,2023-03-01 19:00:00,60,19
1.0,5000.0,10.7,50.0,1029.5,2023-03-01 20:00:00,60,20
1.0,5000.0,10.3,51.0,1030.4,2023-03-01 21:00:00,60,21
1.0,5000.0,7.9,60.0,1031.1,2023-03-01 22:00:00,60,22
1.0,6000.0,8.2,55.0,1031.3,2023-03-01 23:00:00,60,23
0.0,6000.0,6.6,67.0,1031.3,2023-03-02 00:00:00,61,0
1.0,6000.0,4.6,90.0,1031.2,2023-03-02 01:00:00,61,1
0.0,5000.0,5.3,78.0,1031.2,2023-03-02 02:00:00,61,2
0.0,6000.0,5.0,86.0,1030.8,2023-03-02 03:00:00,61,3
0.0,5000.0,6.3,67.0,1030.8,2023-03-02 04:00:00,61,4
0.0,5000.0,4.9,76.0,1030.9,2023-03-02 05:00:00,61,5
3.0,5000.0,5.2,69.0,1031.2,2023-03-02 06:00:00,61,6
3.0,4000.0,5.7,70.0,1032.0,2023-03-02 07:00:00,61,7
2.0,4000.0,8.0,63.0,1032.9,2023-03-02 08:00:00,61,8
3.0,4500.0,10.1,55.0,1033.2,2023-03-02 09:00:00,61,9
4.0,6000.0,12.1,45.0,1033.5,2023-03-02 10:00:00,61,10
3.0,8000.0,13.7,33.0,1033.4,2023-03-02 11:00:00,61,11
3.0,8000.0,14.3,29.0,1032.5,2023-03-02 12:00:00,61,12
3.0,8000.0,15.2,28.0,1031.5,2023-03-02 13:00:00,61,13
3.0,8000.0,16.1,26.0,1030.4,2023-03-02 14:00:00,61,14
3.0,8000.0,16.2,19.0,1029.8,2023-03-02 15:00:00,61,15
