wsd,pv,t,rh,slp,BJ
2.0,10000.0,28.5,26.0,1018.2,2023-10-16 16:00:00
1.0,10000.0,26.9,37.0,1018.3,2023-10-16 17:00:00
1.0,10000.0,24.8,34.0,1018.6,2023-10-16 18:00:00
3.0,10000.0,21.6,55.0,1018.8,2023-10-16 19:00:00
2.0,10000.0,20.5,63.0,1019.4,2023-10-16 20:00:00
2.0,10000.0,18.3,78.0,1019.8,2023-10-16 21:00:00
2.0,10000.0,19.6,64.0,1020.1,2023-10-16 22:00:00
3.0,10000.0,18.0,71.0,1020.3,2023-10-16 23:00:00
3.0,10000.0,17.6,73.0,1020.2,2023-10-17 00:00:00
2.0,8000.0,16.9,81.0,1020.3,2023-10-17 01:00:00
2.0,4000.0,16.7,90.0,1020.0,2023-10-17 02:00:00
3.0,3800.0,15.8,92.0,1019.5,2023-10-17 03:00:00
1.0,4000.0,14.7,92.0,1019.4,2023-10-17 04:00:00
2.0,3800.0,15.5,89.0,1019.6,2023-10-17 05:00:00
2.0,3300.0,15.1,89.0,1019.6,2023-10-17 06:00:00
1.0,3000.0,14.7,94.0,1020.1,2023-10-17 07:00:00
1.0,4500.0,19.3,76.0,1020.7,2023-10-17 08:00:00
3.0,8000.0,22.3,58.0,1021.0,2023-10-17 09:00:00
3.0,10000.0,25.0,45.0,1021.0,2023-10-17 10:00:00
6.0,10000.0,26.5,28.0,1020.5,2023-10-17 11:00:00
5.0,10000.0,27.5,27.0,1019.8,2023-10-17 12:00:00
7.0,10000.0,27.7,24.0,1018.7,2023-10-17 13:00:00
6.0,10000.0,27.6,23.0,1017.8,2023-10-17 14:00:00
5.0,10000.0,27.3,27.0,1017.5,2023-10-17 15:00:00
