wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,10000.0,10.5,28.0,1027.5,2022-12-13 16:00:00,347,16
2.0,10000.0,8.6,35.0,1027.9,2022-12-13 17:00:00,347,17
1.0,10000.0,7.2,38.0,1028.8,2022-12-13 18:00:00,347,18
2.0,10000.0,5.4,45.0,1029.4,2022-12-13 19:00:00,347,19
2.0,10000.0,4.4,52.0,1030.8,2022-12-13 20:00:00,347,20
3.0,10000.0,2.7,60.0,1031.6,2022-12-13 21:00:00,347,21
3.0,10000.0,4.0,53.0,1032.6,2022-12-13 22:00:00,347,22
2.0,10000.0,3.1,51.0,1033.0,2022-12-13 23:00:00,347,23
3.0,10000.0,2.2,48.0,1032.9,2022-12-14 00:00:00,348,0
2.0,10000.0,1.3,54.0,1033.0,2022-12-14 01:00:00,348,1
2.0,10000.0,0.9,50.0,1033.5,2022-12-14 02:00:00,348,2
2.0,10000.0,-0.2,60.0,1033.2,2022-12-14 03:00:00,348,3
2.0,10000.0,-1.7,63.0,1033.5,2022-12-14 04:00:00,348,4
1.0,10000.0,-2.1,66.0,1033.8,2022-12-14 05:00:00,348,5
1.0,10000.0,-2.0,61.0,1033.9,2022-12-14 06:00:00,348,6
2.0,10000.0,-1.6,60.0,1034.1,2022-12-14 07:00:00,348,7
2.0,10000.0,0.1,56.0,1033.8,2022-12-14 08:00:00,348,8
4.0,10000.0,3.0,37.0,1034.2,2022-12-14 09:00:00,348,9
5.0,10000.0,5.1,31.0,1034.2,2022-12-14 10:00:00,348,10
5.0,10000.0,6.6,23.0,1033.2,2022-12-14 11:00:00,348,11
5.0,10000.0,7.0,33.0,1031.6,2022-12-14 12:00:00,348,12
5.0,10000.0,7.6,26.0,1030.0,2022-12-14 13:00:00,348,13
5.0,10000.0,8.1,26.0,1028.6,2022-12-14 14:00:00,348,14
5.0,10000.0,8.2,26.0,1027.9,2022-12-14 15:00:00,348,15
