wsd,pv,t,rh,slp,BJ
2.0,6000.0,21.2,53.0,1020.9,2021-11-02 16:00:00
2.0,6000.0,19.9,56.0,1021.0,2021-11-02 17:00:00
2.0,5000.0,18.7,59.0,1021.3,2021-11-02 18:00:00
2.0,5000.0,17.4,66.0,1021.8,2021-11-02 19:00:00
2.0,5000.0,16.4,72.0,1021.9,2021-11-02 20:00:00
3.0,5000.0,15.7,79.0,1022.2,2021-11-02 21:00:00
3.0,4000.0,15.5,82.0,1022.5,2021-11-02 22:00:00
2.0,4000.0,14.6,86.0,1022.7,2021-11-02 23:00:00
2.0,3000.0,14.2,88.0,1022.7,2021-11-03 00:00:00
2.0,2600.0,13.8,91.0,1022.6,2021-11-03 01:00:00
1.0,2000.0,12.9,96.0,1021.8,2021-11-03 02:00:00
1.0,2200.0,12.7,96.0,1021.4,2021-11-03 03:00:00
0.0,2000.0,12.2,96.0,1021.2,2021-11-03 04:00:00
0.0,1600.0,12.2,96.0,1021.2,2021-11-03 05:00:00
1.0,1400.0,12.3,97.0,1021.2,2021-11-03 06:00:00
0.0,1400.0,10.9,97.0,1021.5,2021-11-03 07:00:00
0.0,1400.0,13.2,98.0,1022.1,2021-11-03 08:00:00
1.0,1800.0,16.0,86.0,1022.5,2021-11-03 09:00:00
3.0,2500.0,18.2,76.0,1022.0,2021-11-03 10:00:00
2.0,4000.0,19.5,70.0,1021.5,2021-11-03 11:00:00
2.0,5000.0,21.4,59.0,1020.4,2021-11-03 12:00:00
1.0,5000.0,21.7,53.0,1019.5,2021-11-03 13:00:00
1.0,5000.0,21.8,49.0,1018.6,2021-11-03 14:00:00
2.0,7000.0,22.4,45.0,1018.2,2021-11-03 15:00:00
