wsd,pv,t,rh,slp,BJ
7.0,3500.0,14.1,75.0,1014.0,2023-03-23 16:00:00
5.0,4000.0,13.6,78.0,1014.8,2023-03-23 17:00:00
5.0,4000.0,13.2,80.0,1015.9,2023-03-23 18:00:00
3.0,4000.0,12.4,88.0,1017.3,2023-03-23 19:00:00
3.0,4000.0,12.1,90.0,1018.2,2023-03-23 20:00:00
3.0,3200.0,11.9,92.0,1018.9,2023-03-23 21:00:00
6.0,6000.0,10.8,76.0,1019.2,2023-03-23 22:00:00
4.0,7000.0,10.4,63.0,1018.9,2023-03-23 23:00:00
3.0,7000.0,10.0,65.0,1019.2,2023-03-24 00:00:00
2.0,7000.0,9.6,74.0,1019.1,2023-03-24 01:00:00
2.0,7000.0,9.2,79.0,1020.3,2023-03-24 02:00:00
1.0,7000.0,9.4,74.0,1020.0,2023-03-24 03:00:00
4.0,8000.0,9.7,56.0,1020.1,2023-03-24 04:00:00
5.0,10000.0,9.2,53.0,1020.1,2023-03-24 05:00:00
4.0,10000.0,9.0,52.0,1020.7,2023-03-24 06:00:00
3.0,10000.0,8.5,62.0,1021.5,2023-03-24 07:00:00
2.0,10000.0,8.6,67.0,1022.3,2023-03-24 08:00:00
3.0,10000.0,9.1,55.0,1023.5,2023-03-24 09:00:00
5.0,10000.0,9.4,51.0,1023.5,2023-03-24 10:00:00
5.0,10000.0,9.5,53.0,1023.7,2023-03-24 11:00:00
4.0,10000.0,9.2,56.0,1023.6,2023-03-24 12:00:00
5.0,10000.0,10.1,47.0,1023.1,2023-03-24 13:00:00
6.0,10000.0,10.5,41.0,1021.8,2023-03-24 14:00:00
5.0,10000.0,10.7,41.0,1022.3,2023-03-24 15:00:00
