wsd,pv,t,rh,slp,BJ
3.0,10000.0,11.2,74.0,1028.2,2023-11-10 16:00:00
2.0,10000.0,11.2,75.0,1028.6,2023-11-10 17:00:00
2.0,10000.0,11.1,80.0,1028.7,2023-11-10 18:00:00
3.0,10000.0,11.0,78.0,1028.5,2023-11-10 19:00:00
3.0,10000.0,11.4,76.0,1029.1,2023-11-10 20:00:00
3.0,10000.0,11.5,71.0,1028.9,2023-11-10 21:00:00
2.0,10000.0,11.3,69.0,1029.2,2023-11-10 22:00:00
3.0,10000.0,10.9,74.0,1029.1,2023-11-10 23:00:00
3.0,10000.0,10.6,75.0,1029.4,2023-11-11 00:00:00
3.0,10000.0,10.5,77.0,1029.4,2023-11-11 01:00:00
4.0,10000.0,10.2,76.0,1029.1,2023-11-11 02:00:00
6.0,10000.0,10.1,71.0,1028.6,2023-11-11 03:00:00
5.0,10000.0,9.6,72.0,1028.7,2023-11-11 04:00:00
5.0,10000.0,9.6,74.0,1029.0,2023-11-11 05:00:00
4.0,10000.0,9.6,73.0,1029.4,2023-11-11 06:00:00
5.0,10000.0,9.6,72.0,1028.9,2023-11-11 07:00:00
5.0,10000.0,9.6,73.0,1030.0,2023-11-11 08:00:00
4.0,10000.0,9.5,75.0,1030.6,2023-11-11 09:00:00
4.0,10000.0,9.4,73.0,1031.3,2023-11-11 10:00:00
6.0,10000.0,9.6,74.0,1030.3,2023-11-11 11:00:00
5.0,10000.0,9.6,73.0,1029.4,2023-11-11 12:00:00
5.0,10000.0,9.7,74.0,1028.8,2023-11-11 13:00:00
6.0,10000.0,9.4,77.0,1028.6,2023-11-11 14:00:00
5.0,6000.0,8.8,84.0,1029.6,2023-11-11 15:00:00
