wsd,pv,t,rh,slp,BJ
6.0,3600.0,11.3,83.0,1021.3,2021-11-21 16:00:00
5.0,3800.0,11.2,80.0,1022.4,2021-11-21 17:00:00
6.0,4200.0,11.1,79.0,1023.1,2021-11-21 18:00:00
5.0,4500.0,10.7,79.0,1024.0,2021-11-21 19:00:00
5.0,5000.0,10.5,77.0,1024.8,2021-11-21 20:00:00
5.0,5000.0,10.3,76.0,1026.1,2021-11-21 21:00:00
4.0,5000.0,10.2,75.0,1026.7,2021-11-21 22:00:00
3.0,6000.0,10.0,76.0,1026.6,2021-11-21 23:00:00
4.0,8000.0,9.6,69.0,1026.9,2021-11-22 00:00:00
4.0,10000.0,9.0,58.0,1027.3,2021-11-22 01:00:00
6.0,10000.0,8.9,58.0,1027.9,2021-11-22 02:00:00
7.0,10000.0,7.5,46.0,1028.2,2021-11-22 03:00:00
5.0,10000.0,6.6,41.0,1028.5,2021-11-22 04:00:00
4.0,10000.0,6.0,43.0,1029.1,2021-11-22 05:00:00
4.0,10000.0,4.9,44.0,1029.5,2021-11-22 06:00:00
3.0,20000.0,3.6,57.0,1030.3,2021-11-22 07:00:00
3.0,20000.0,4.4,53.0,1031.1,2021-11-22 08:00:00
5.0,20000.0,5.7,42.0,1031.6,2021-11-22 09:00:00
5.0,20000.0,6.6,37.0,1031.9,2021-11-22 10:00:00
5.0,20000.0,7.6,30.0,1031.4,2021-11-22 11:00:00
6.0,20000.0,8.3,23.0,1030.4,2021-11-22 12:00:00
6.0,20000.0,8.5,21.0,1029.5,2021-11-22 13:00:00
6.0,20000.0,7.8,22.0,1029.0,2021-11-22 14:00:00
5.0,20000.0,7.7,23.0,1028.6,2021-11-22 15:00:00
