wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,19.0,89.0,1016.2,2023-10-02 16:00:00,275,16
2.0,10000.0,18.8,89.0,1016.5,2023-10-02 17:00:00,275,17
2.0,10000.0,18.4,92.0,1016.4,2023-10-02 18:00:00,275,18
3.0,10000.0,18.1,92.0,1016.3,2023-10-02 19:00:00,275,19
3.0,10000.0,18.1,91.0,1016.3,2023-10-02 20:00:00,275,20
3.0,10000.0,17.6,93.0,1017.2,2023-10-02 21:00:00,275,21
3.0,10000.0,16.5,91.0,1017.1,2023-10-02 22:00:00,275,22
1.0,10000.0,16.4,92.0,1016.9,2023-10-02 23:00:00,275,23
2.0,10000.0,16.5,95.0,1016.7,2023-10-03 00:00:00,276,0
3.0,5000.0,16.8,95.0,1016.0,2023-10-03 01:00:00,276,1
3.0,6000.0,16.8,96.0,1015.5,2023-10-03 02:00:00,276,2
3.0,3000.0,16.8,97.0,1014.7,2023-10-03 03:00:00,276,3
2.0,2800.0,16.9,98.0,1014.9,2023-10-03 04:00:00,276,4
2.0,3000.0,17.2,98.0,1015.3,2023-10-03 05:00:00,276,5
2.0,3500.0,17.3,98.0,1015.7,2023-10-03 06:00:00,276,6
2.0,5000.0,17.5,98.0,1016.3,2023-10-03 07:00:00,276,7
2.0,9000.0,17.9,97.0,1017.0,2023-10-03 08:00:00,276,8
3.0,10000.0,18.1,95.0,1017.3,2023-10-03 09:00:00,276,9
3.0,10000.0,18.8,91.0,1017.2,2023-10-03 10:00:00,276,10
3.0,10000.0,18.7,90.0,1017.4,2023-10-03 11:00:00,276,11
3.0,10000.0,19.4,85.0,1016.6,2023-10-03 12:00:00,276,12
3.0,10000.0,20.1,85.0,1015.9,2023-10-03 13:00:00,276,13
3.0,10000.0,19.8,88.0,1015.4,2023-10-03 14:00:00,276,14
2.0,10000.0,19.9,87.0,1015.4,2023-10-03 15:00:00,276,15
