wsd,pv,t,rh,slp,BJ
6.0,10000.0,16.7,47.0,1020.4,2022-03-27 16:00:00
5.0,10000.0,16.2,47.0,1020.9,2022-03-27 17:00:00
4.0,10000.0,15.1,54.0,1020.7,2022-03-27 18:00:00
2.0,10000.0,13.4,64.0,1021.2,2022-03-27 19:00:00
3.0,10000.0,13.2,66.0,1021.9,2022-03-27 20:00:00
3.0,10000.0,12.4,68.0,1022.8,2022-03-27 21:00:00
3.0,10000.0,11.7,69.0,1022.8,2022-03-27 22:00:00
3.0,10000.0,11.3,68.0,1023.0,2022-03-27 23:00:00
3.0,10000.0,10.8,69.0,1022.9,2022-03-28 00:00:00
4.0,10000.0,10.7,70.0,1022.9,2022-03-28 01:00:00
5.0,10000.0,10.1,74.0,1022.8,2022-03-28 02:00:00
4.0,10000.0,9.6,72.0,1022.5,2022-03-28 03:00:00
4.0,10000.0,9.3,72.0,1022.8,2022-03-28 04:00:00
3.0,10000.0,8.4,74.0,1022.9,2022-03-28 05:00:00
3.0,10000.0,8.3,69.0,1023.0,2022-03-28 06:00:00
2.0,10000.0,8.3,70.0,1023.4,2022-03-28 07:00:00
4.0,10000.0,10.1,63.0,1024.0,2022-03-28 08:00:00
5.0,10000.0,11.9,61.0,1024.3,2022-03-28 09:00:00
4.0,10000.0,13.4,62.0,1024.0,2022-03-28 10:00:00
4.0,10000.0,14.9,60.0,1023.3,2022-03-28 11:00:00
4.0,10000.0,15.9,57.0,1022.8,2022-03-28 12:00:00
4.0,10000.0,17.4,54.0,1022.0,2022-03-28 13:00:00
4.0,10000.0,17.9,52.0,1021.1,2022-03-28 14:00:00
5.0,10000.0,19.3,48.0,1020.3,2022-03-28 15:00:00
