wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,18.3,48.0,1023.8,2024-11-08 16:00:00,313,16
3.0,10000.0,17.2,50.0,1023.8,2024-11-08 17:00:00,313,17
3.0,10000.0,15.9,59.0,1023.9,2024-11-08 18:00:00,313,18
3.0,10000.0,15.1,61.0,1024.4,2024-11-08 19:00:00,313,19
2.0,10000.0,14.1,66.0,1024.5,2024-11-08 20:00:00,313,20
2.0,10000.0,13.6,69.0,1024.9,2024-11-08 21:00:00,313,21
2.0,10000.0,13.2,74.0,1024.9,2024-11-08 22:00:00,313,22
3.0,10000.0,13.1,73.0,1024.7,2024-11-08 23:00:00,313,23
3.0,10000.0,12.6,75.0,1024.1,2024-11-09 00:00:00,314,0
1.0,2600.0,15.1,96.0,1022.5,2024-11-09 01:00:00,314,1
2.0,1800.0,14.8,97.0,1021.9,2024-11-09 02:00:00,314,2
2.0,2300.0,15.1,98.0,1021.7,2024-11-09 03:00:00,314,3
1.0,2500.0,15.3,97.0,1021.3,2024-11-09 04:00:00,314,4
2.0,1800.0,14.6,97.0,1021.7,2024-11-09 05:00:00,314,5
1.0,2600.0,14.9,98.0,1022.0,2024-11-09 06:00:00,314,6
2.0,4000.0,15.0,96.0,1022.6,2024-11-09 07:00:00,314,7
3.0,5000.0,13.3,87.0,1024.2,2024-11-09 08:00:00,314,8
2.0,5000.0,13.9,89.0,1024.6,2024-11-09 09:00:00,314,9
1.0,5000.0,14.3,89.0,1025.2,2024-11-09 10:00:00,314,10
2.0,5000.0,15.1,89.0,1024.5,2024-11-09 11:00:00,314,11
3.0,5000.0,15.9,87.0,1024.0,2024-11-09 12:00:00,314,12
4.0,6000.0,16.2,86.0,1022.8,2024-11-09 13:00:00,314,13
4.0,6000.0,16.6,84.0,1022.7,2024-11-09 14:00:00,314,14
3.0,6000.0,16.9,84.0,1022.5,2024-11-09 15:00:00,314,15
