wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
7.0,10000.0,14.8,33.0,1031.6,2023-03-12 16:00:00,71,16
6.0,10000.0,13.5,36.0,1031.7,2023-03-12 17:00:00,71,17
4.0,10000.0,10.9,38.0,1032.1,2023-03-12 18:00:00,71,18
3.0,10000.0,8.0,45.0,1032.2,2023-03-12 19:00:00,71,19
2.0,10000.0,7.9,47.0,1032.3,2023-03-12 20:00:00,71,20
2.0,10000.0,6.3,57.0,1032.5,2023-03-12 21:00:00,71,21
3.0,10000.0,4.7,60.0,1032.7,2023-03-12 22:00:00,71,22
2.0,10000.0,6.3,51.0,1032.5,2023-03-12 23:00:00,71,23
0.0,10000.0,6.5,45.0,1032.1,2023-03-13 00:00:00,72,0
1.0,10000.0,7.1,42.0,1031.4,2023-03-13 01:00:00,72,1
1.0,10000.0,5.6,46.0,1030.7,2023-03-13 02:00:00,72,2
1.0,10000.0,5.9,51.0,1029.6,2023-03-13 03:00:00,72,3
2.0,10000.0,4.9,59.0,1028.9,2023-03-13 04:00:00,72,4
1.0,10000.0,2.4,84.0,1028.4,2023-03-13 05:00:00,72,5
1.0,10000.0,2.0,83.0,1028.1,2023-03-13 06:00:00,72,6
2.0,10000.0,3.0,63.0,1027.8,2023-03-13 07:00:00,72,7
2.0,10000.0,7.1,50.0,1028.0,2023-03-13 08:00:00,72,8
5.0,10000.0,10.5,33.0,1027.9,2023-03-13 09:00:00,72,9
4.0,10000.0,12.5,28.0,1026.8,2023-03-13 10:00:00,72,10
5.0,10000.0,14.3,21.0,1025.6,2023-03-13 11:00:00,72,11
5.0,10000.0,16.1,20.0,1024.3,2023-03-13 12:00:00,72,12
5.0,10000.0,16.9,17.0,1022.4,2023-03-13 13:00:00,72,13
5.0,10000.0,17.8,15.0,1020.7,2023-03-13 14:00:00,72,14
5.0,10000.0,18.4,13.0,1019.4,2023-03-13 15:00:00,72,15
