wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,28.5,34.0,1018.1,2023-10-31 16:00:00,304,16
5.0,10000.0,26.1,44.0,1018.2,2023-10-31 17:00:00,304,17
4.0,10000.0,22.7,56.0,1018.6,2023-10-31 18:00:00,304,18
3.0,10000.0,20.1,65.0,1019.0,2023-10-31 19:00:00,304,19
4.0,10000.0,21.7,59.0,1019.4,2023-10-31 20:00:00,304,20
4.0,10000.0,21.2,61.0,1019.7,2023-10-31 21:00:00,304,21
4.0,10000.0,20.7,62.0,1019.8,2023-10-31 22:00:00,304,22
4.0,10000.0,19.7,66.0,1019.7,2023-10-31 23:00:00,304,23
4.0,10000.0,18.5,69.0,1019.3,2023-11-01 00:00:00,305,0
3.0,10000.0,16.8,75.0,1018.9,2023-11-01 01:00:00,305,1
3.0,8000.0,15.9,80.0,1018.7,2023-11-01 02:00:00,305,2
4.0,6000.0,16.0,80.0,1018.4,2023-11-01 03:00:00,305,3
4.0,6000.0,15.3,82.0,1018.3,2023-11-01 04:00:00,305,4
3.0,6000.0,14.9,83.0,1018.3,2023-11-01 05:00:00,305,5
3.0,6000.0,14.7,83.0,1018.4,2023-11-01 06:00:00,305,6
3.0,5000.0,15.7,77.0,1018.7,2023-11-01 07:00:00,305,7
2.0,5000.0,19.4,65.0,1019.2,2023-11-01 08:00:00,305,8
4.0,10000.0,22.1,53.0,1019.4,2023-11-01 09:00:00,305,9
4.0,10000.0,25.5,38.0,1019.5,2023-11-01 10:00:00,305,10
3.0,10000.0,26.7,33.0,1019.0,2023-11-01 11:00:00,305,11
3.0,10000.0,28.2,32.0,1018.0,2023-11-01 12:00:00,305,12
3.0,10000.0,29.8,21.0,1016.9,2023-11-01 13:00:00,305,13
3.0,10000.0,30.7,19.0,1016.3,2023-11-01 14:00:00,305,14
3.0,10000.0,30.4,20.0,1015.8,2023-11-01 15:00:00,305,15
