wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,1100.0,7.3,78.0,1027.3,2024-01-14 16:00:00,14,16
5.0,1200.0,6.9,79.0,1028.1,2024-01-14 17:00:00,14,17
5.0,1600.0,6.5,78.0,1029.0,2024-01-14 18:00:00,14,18
5.0,2500.0,6.7,75.0,1030.0,2024-01-14 19:00:00,14,19
6.0,2800.0,6.4,68.0,1030.8,2024-01-14 20:00:00,14,20
5.0,3600.0,6.1,67.0,1031.7,2024-01-14 21:00:00,14,21
5.0,5000.0,5.4,62.0,1032.1,2024-01-14 22:00:00,14,22
4.0,6000.0,5.3,61.0,1032.3,2024-01-14 23:00:00,14,23
5.0,8000.0,5.1,55.0,1032.7,2024-01-15 00:00:00,15,0
5.0,8000.0,3.7,63.0,1033.0,2024-01-15 01:00:00,15,1
3.0,6000.0,1.9,74.0,1033.8,2024-01-15 02:00:00,15,2
3.0,5000.0,1.0,76.0,1033.8,2024-01-15 03:00:00,15,3
3.0,6000.0,-0.3,80.0,1033.5,2024-01-15 04:00:00,15,4
3.0,10000.0,-1.0,77.0,1033.5,2024-01-15 05:00:00,15,5
4.0,10000.0,-0.9,72.0,1033.8,2024-01-15 06:00:00,15,6
2.0,10000.0,-1.5,73.0,1034.7,2024-01-15 07:00:00,15,7
3.0,10000.0,-1.6,75.0,1034.6,2024-01-15 08:00:00,15,8
4.0,10000.0,-0.1,70.0,1034.9,2024-01-15 09:00:00,15,9
4.0,10000.0,1.8,63.0,1035.3,2024-01-15 10:00:00,15,10
3.0,10000.0,3.1,59.0,1034.6,2024-01-15 11:00:00,15,11
3.0,10000.0,4.1,55.0,1032.8,2024-01-15 12:00:00,15,12
3.0,10000.0,5.8,45.0,1032.0,2024-01-15 13:00:00,15,13
3.0,10000.0,6.5,41.0,1030.9,2024-01-15 14:00:00,15,14
3.0,10000.0,6.7,42.0,1030.5,2024-01-15 15:00:00,15,15
