wsd,pv,t,rh,slp,BJ
4.0,6000.0,16.3,76.0,1017.8,2022-11-21 16:00:00
4.0,6000.0,16.0,83.0,1017.3,2022-11-21 17:00:00
2.0,6000.0,15.3,88.0,1018.3,2022-11-21 18:00:00
3.0,4000.0,14.4,93.0,1018.5,2022-11-21 19:00:00
2.0,3200.0,14.3,95.0,1018.8,2022-11-21 20:00:00
1.0,2300.0,14.2,97.0,1018.9,2022-11-21 21:00:00
3.0,2800.0,14.5,96.0,1018.9,2022-11-21 22:00:00
1.0,3000.0,13.9,94.0,1019.7,2022-11-21 23:00:00
3.0,2500.0,13.7,96.0,1018.2,2022-11-22 00:00:00
2.0,3500.0,13.9,95.0,1017.9,2022-11-22 01:00:00
2.0,2000.0,13.8,97.0,1017.8,2022-11-22 02:00:00
4.0,1800.0,13.8,97.0,1018.0,2022-11-22 03:00:00
4.0,2400.0,13.8,98.0,1017.6,2022-11-22 04:00:00
3.0,2800.0,13.9,98.0,1016.8,2022-11-22 05:00:00
3.0,5000.0,14.1,97.0,1017.2,2022-11-22 06:00:00
2.0,2000.0,14.0,97.0,1017.4,2022-11-22 07:00:00
3.0,2400.0,14.1,98.0,1017.8,2022-11-22 08:00:00
3.0,3300.0,14.1,97.0,1018.7,2022-11-22 09:00:00
4.0,3000.0,14.3,97.0,1019.4,2022-11-22 10:00:00
6.0,9000.0,14.5,93.0,1018.9,2022-11-22 11:00:00
5.0,4000.0,14.4,95.0,1020.3,2022-11-22 12:00:00
5.0,2800.0,14.0,96.0,1019.3,2022-11-22 13:00:00
5.0,8000.0,14.7,89.0,1019.1,2022-11-22 14:00:00
5.0,9000.0,14.2,91.0,1018.9,2022-11-22 15:00:00
