wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,-0.8,41.0,1039.9,2023-01-24 16:00:00,24,16
4.0,10000.0,-2.2,46.0,1039.9,2023-01-24 17:00:00,24,17
2.0,10000.0,-4.1,53.0,1039.6,2023-01-24 18:00:00,24,18
2.0,10000.0,-4.2,56.0,1039.8,2023-01-24 19:00:00,24,19
3.0,10000.0,-5.1,63.0,1039.7,2023-01-24 20:00:00,24,20
3.0,10000.0,-5.4,56.0,1039.3,2023-01-24 21:00:00,24,21
3.0,10000.0,-5.6,55.0,1039.1,2023-01-24 22:00:00,24,22
3.0,10000.0,-6.3,55.0,1038.5,2023-01-24 23:00:00,24,23
2.0,10000.0,-6.7,57.0,1037.7,2023-01-25 00:00:00,25,0
3.0,10000.0,-7.2,62.0,1037.1,2023-01-25 01:00:00,25,1
1.0,10000.0,-7.6,59.0,1037.3,2023-01-25 02:00:00,25,2
2.0,10000.0,-7.9,63.0,1036.1,2023-01-25 03:00:00,25,3
2.0,10000.0,-7.8,60.0,1035.3,2023-01-25 04:00:00,25,4
2.0,10000.0,-7.2,56.0,1034.4,2023-01-25 05:00:00,25,5
3.0,10000.0,-7.2,52.0,1033.9,2023-01-25 06:00:00,25,6
3.0,10000.0,-7.8,59.0,1033.3,2023-01-25 07:00:00,25,7
3.0,10000.0,-6.8,57.0,1033.3,2023-01-25 08:00:00,25,8
5.0,10000.0,-4.4,49.0,1033.5,2023-01-25 09:00:00,25,9
7.0,10000.0,-2.8,52.0,1032.8,2023-01-25 10:00:00,25,10
5.0,10000.0,-1.0,50.0,1030.8,2023-01-25 11:00:00,25,11
5.0,10000.0,-0.1,42.0,1029.9,2023-01-25 12:00:00,25,12
4.0,10000.0,-0.7,43.0,1028.7,2023-01-25 13:00:00,25,13
4.0,10000.0,0.2,38.0,1026.6,2023-01-25 14:00:00,25,14
5.0,10000.0,0.8,36.0,1025.8,2023-01-25 15:00:00,25,15
