wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,8000.0,17.3,57.0,1015.4,2023-03-31 16:00:00,90,16
5.0,8000.0,17.4,57.0,1015.0,2023-03-31 17:00:00,90,17
4.0,8000.0,16.4,63.0,1015.2,2023-03-31 18:00:00,90,18
3.0,9000.0,14.6,74.0,1015.4,2023-03-31 19:00:00,90,19
3.0,10000.0,14.0,77.0,1015.8,2023-03-31 20:00:00,90,20
3.0,10000.0,13.7,79.0,1016.0,2023-03-31 21:00:00,90,21
2.0,10000.0,13.2,81.0,1016.1,2023-03-31 22:00:00,90,22
2.0,8000.0,12.8,84.0,1016.0,2023-03-31 23:00:00,90,23
2.0,7000.0,12.2,86.0,1015.8,2023-04-01 00:00:00,91,0
2.0,5000.0,11.9,86.0,1015.4,2023-04-01 01:00:00,91,1
3.0,4000.0,11.1,90.0,1014.6,2023-04-01 02:00:00,91,2
2.0,4000.0,10.6,90.0,1014.2,2023-04-01 03:00:00,91,3
2.0,4100.0,10.4,91.0,1014.0,2023-04-01 04:00:00,91,4
2.0,3200.0,9.1,94.0,1013.8,2023-04-01 05:00:00,91,5
2.0,2200.0,9.0,93.0,1014.2,2023-04-01 06:00:00,91,6
2.0,2200.0,10.8,91.0,1015.0,2023-04-01 07:00:00,91,7
4.0,3000.0,13.4,82.0,1015.4,2023-04-01 08:00:00,91,8
3.0,3500.0,15.9,75.0,1015.7,2023-04-01 09:00:00,91,9
3.0,4500.0,17.5,68.0,1016.1,2023-04-01 10:00:00,91,10
2.0,6000.0,19.4,57.0,1015.5,2023-04-01 11:00:00,91,11
2.0,7000.0,20.7,54.0,1014.8,2023-04-01 12:00:00,91,12
2.0,8000.0,21.6,46.0,1014.0,2023-04-01 13:00:00,91,13
2.0,10000.0,23.4,42.0,1013.1,2023-04-01 14:00:00,91,14
2.0,10000.0,23.6,40.0,1012.3,2023-04-01 15:00:00,91,15
