wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,30000.0,18.6,23.0,1018.4,2021-11-24 16:00:00,328,16
3.0,30000.0,15.8,30.0,1018.4,2021-11-24 17:00:00,328,17
4.0,10000.0,11.3,50.0,1018.5,2021-11-24 18:00:00,328,18
4.0,10000.0,9.9,57.0,1018.8,2021-11-24 19:00:00,328,19
4.0,10000.0,7.8,69.0,1019.1,2021-11-24 20:00:00,328,20
3.0,10000.0,7.3,71.0,1019.4,2021-11-24 21:00:00,328,21
3.0,10000.0,8.0,67.0,1019.7,2021-11-24 22:00:00,328,22
3.0,10000.0,7.9,67.0,1019.8,2021-11-24 23:00:00,328,23
3.0,10000.0,5.7,75.0,1019.8,2021-11-25 00:00:00,329,0
3.0,10000.0,6.2,72.0,1019.7,2021-11-25 01:00:00,329,1
2.0,10000.0,5.5,77.0,1020.0,2021-11-25 02:00:00,329,2
3.0,10000.0,4.5,83.0,1020.1,2021-11-25 03:00:00,329,3
3.0,10000.0,4.2,86.0,1020.2,2021-11-25 04:00:00,329,4
4.0,10000.0,4.4,85.0,1020.1,2021-11-25 05:00:00,329,5
3.0,10000.0,3.5,87.0,1020.5,2021-11-25 06:00:00,329,6
3.0,10000.0,4.1,85.0,1021.0,2021-11-25 07:00:00,329,7
3.0,10000.0,6.9,78.0,1021.6,2021-11-25 08:00:00,329,8
3.0,10000.0,10.7,60.0,1022.3,2021-11-25 09:00:00,329,9
2.0,10000.0,13.8,46.0,1022.6,2021-11-25 10:00:00,329,10
2.0,10000.0,16.0,37.0,1022.2,2021-11-25 11:00:00,329,11
4.0,10000.0,16.9,40.0,1021.4,2021-11-25 12:00:00,329,12
3.0,10000.0,18.0,37.0,1020.6,2021-11-25 13:00:00,329,13
3.0,10000.0,18.3,36.0,1020.2,2021-11-25 14:00:00,329,14
4.0,10000.0,18.7,31.0,1020.1,2021-11-25 15:00:00,329,15
