wsd,pv,t,rh,slp,BJ
3.0,9000.0,14.2,91.0,1019.0,2022-11-22 16:00:00
3.0,7000.0,13.9,92.0,1018.9,2022-11-22 17:00:00
3.0,5000.0,13.7,93.0,1020.4,2022-11-22 18:00:00
3.0,6000.0,13.6,92.0,1021.0,2022-11-22 19:00:00
3.0,6000.0,13.4,93.0,1020.6,2022-11-22 20:00:00
2.0,5000.0,13.1,94.0,1021.7,2022-11-22 21:00:00
3.0,5000.0,13.0,94.0,1022.1,2022-11-22 22:00:00
4.0,5000.0,13.0,94.0,1022.5,2022-11-22 23:00:00
3.0,4500.0,12.8,94.0,1022.8,2022-11-23 00:00:00
3.0,3000.0,12.7,96.0,1022.6,2022-11-23 01:00:00
3.0,2200.0,12.5,97.0,1022.5,2022-11-23 02:00:00
3.0,2500.0,12.3,97.0,1022.6,2022-11-23 03:00:00
3.0,2500.0,12.3,96.0,1022.2,2022-11-23 04:00:00
3.0,2800.0,12.1,96.0,1022.3,2022-11-23 05:00:00
2.0,3000.0,11.9,95.0,1021.7,2022-11-23 06:00:00
2.0,2800.0,11.1,95.0,1022.5,2022-11-23 07:00:00
2.0,3000.0,11.8,95.0,1023.1,2022-11-23 08:00:00
2.0,4000.0,12.4,92.0,1023.9,2022-11-23 09:00:00
2.0,7000.0,13.3,80.0,1024.0,2022-11-23 10:00:00
3.0,6000.0,13.1,86.0,1023.5,2022-11-23 11:00:00
3.0,6000.0,13.3,85.0,1022.8,2022-11-23 12:00:00
1.0,6000.0,14.4,80.0,1021.8,2022-11-23 13:00:00
1.0,8000.0,14.2,77.0,1021.6,2022-11-23 14:00:00
2.0,8000.0,14.4,78.0,1021.1,2022-11-23 15:00:00
