wsd,pv,t,rh,slp,BJ
3.0,7000.0,16.9,85.0,1022.7,2024-11-09 16:00:00
2.0,8000.0,16.7,86.0,1022.9,2024-11-09 17:00:00
2.0,8000.0,16.4,87.0,1023.0,2024-11-09 18:00:00
2.0,7000.0,16.1,90.0,1023.1,2024-11-09 19:00:00
1.0,5000.0,15.7,94.0,1023.1,2024-11-09 20:00:00
0.0,5000.0,15.5,95.0,1023.7,2024-11-09 21:00:00
1.0,4000.0,15.2,96.0,1023.1,2024-11-09 22:00:00
2.0,4000.0,15.4,96.0,1022.6,2024-11-09 23:00:00
2.0,3300.0,15.3,97.0,1022.3,2024-11-10 00:00:00
3.0,8000.0,14.1,85.0,1023.2,2024-11-10 01:00:00
2.0,8000.0,13.7,87.0,1023.0,2024-11-10 02:00:00
1.0,6000.0,13.1,88.0,1022.9,2024-11-10 03:00:00
1.0,5000.0,12.2,91.0,1022.4,2024-11-10 04:00:00
3.0,4000.0,12.9,90.0,1022.6,2024-11-10 05:00:00
3.0,4000.0,12.6,91.0,1022.8,2024-11-10 06:00:00
2.0,3500.0,12.3,91.0,1023.3,2024-11-10 07:00:00
2.0,5000.0,15.4,92.0,1023.2,2024-11-10 08:00:00
3.0,5000.0,16.1,89.0,1023.3,2024-11-10 09:00:00
3.0,5000.0,17.2,86.0,1023.2,2024-11-10 10:00:00
2.0,5000.0,18.0,81.0,1022.8,2024-11-10 11:00:00
1.0,5000.0,18.6,78.0,1022.2,2024-11-10 12:00:00
2.0,5000.0,18.4,81.0,1021.7,2024-11-10 13:00:00
2.0,5000.0,19.1,79.0,1021.3,2024-11-10 14:00:00
1.0,5000.0,19.1,77.0,1021.2,2024-11-10 15:00:00
