wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,1100.0,-0.6,97.0,1025.1,2024-02-04 16:00:00,35,16
4.0,700.0,-0.9,97.0,1025.9,2024-02-04 17:00:00,35,17
4.0,1000.0,-1.2,97.0,1026.6,2024-02-04 18:00:00,35,18
4.0,1300.0,-1.4,97.0,1027.1,2024-02-04 19:00:00,35,19
4.0,1000.0,-1.6,97.0,1027.8,2024-02-04 20:00:00,35,20
4.0,2200.0,-1.9,97.0,1028.7,2024-02-04 21:00:00,35,21
4.0,2600.0,-1.9,96.0,1029.7,2024-02-04 22:00:00,35,22
4.0,2400.0,-1.8,96.0,1030.1,2024-02-04 23:00:00,35,23
4.0,2600.0,-1.9,96.0,1029.3,2024-02-05 00:00:00,36,0
4.0,2600.0,-1.9,96.0,1029.3,2024-02-05 01:00:00,36,1
4.0,2600.0,-2.0,95.0,1029.0,2024-02-05 02:00:00,36,2
4.0,4000.0,-2.2,94.0,1029.0,2024-02-05 03:00:00,36,3
4.0,4000.0,-1.9,94.0,1029.1,2024-02-05 04:00:00,36,4
4.0,4000.0,-2.2,94.0,1029.4,2024-02-05 05:00:00,36,5
2.0,4000.0,-2.2,94.0,1029.9,2024-02-05 06:00:00,36,6
4.0,2100.0,-2.2,93.0,1030.3,2024-02-05 07:00:00,36,7
5.0,1800.0,-2.4,93.0,1031.1,2024-02-05 08:00:00,36,8
4.0,1800.0,-2.3,92.0,1031.5,2024-02-05 09:00:00,36,9
5.0,2200.0,-2.3,88.0,1031.7,2024-02-05 10:00:00,36,10
4.0,3000.0,-2.1,86.0,1031.9,2024-02-05 11:00:00,36,11
4.0,5000.0,-1.3,81.0,1031.1,2024-02-05 12:00:00,36,12
5.0,3500.0,-1.9,86.0,1031.2,2024-02-05 13:00:00,36,13
5.0,4000.0,-1.8,83.0,1030.5,2024-02-05 14:00:00,36,14
4.0,5000.0,-2.0,82.0,1030.5,2024-02-05 15:00:00,36,15
