wsd,pv,t,rh,slp,BJ
3.0,1400.0,4.3,97.0,1024.2,2024-01-18 16:00:00
3.0,1400.0,4.4,97.0,1024.7,2024-01-18 17:00:00
3.0,2400.0,4.6,97.0,1024.9,2024-01-18 18:00:00
3.0,4000.0,4.7,97.0,1025.4,2024-01-18 19:00:00
3.0,7000.0,4.7,96.0,1025.4,2024-01-18 20:00:00
3.0,6000.0,4.8,96.0,1025.5,2024-01-18 21:00:00
4.0,6000.0,4.7,96.0,1025.4,2024-01-18 22:00:00
3.0,6000.0,4.7,95.0,1025.5,2024-01-18 23:00:00
4.0,8000.0,4.7,96.0,1025.3,2024-01-19 00:00:00
4.0,6000.0,4.8,96.0,1025.3,2024-01-19 01:00:00
4.0,4000.0,4.8,96.0,1025.3,2024-01-19 02:00:00
4.0,6000.0,4.9,96.0,1025.3,2024-01-19 03:00:00
5.0,5000.0,4.8,93.0,1024.8,2024-01-19 04:00:00
5.0,5000.0,4.4,95.0,1024.6,2024-01-19 05:00:00
4.0,6000.0,4.1,94.0,1025.2,2024-01-19 06:00:00
4.0,6000.0,4.0,93.0,1025.7,2024-01-19 07:00:00
5.0,3500.0,3.7,95.0,1026.1,2024-01-19 08:00:00
5.0,2600.0,3.3,95.0,1027.0,2024-01-19 09:00:00
5.0,3500.0,3.1,95.0,1027.2,2024-01-19 10:00:00
5.0,2200.0,2.8,96.0,1026.9,2024-01-19 11:00:00
5.0,2800.0,2.7,95.0,1025.9,2024-01-19 12:00:00
5.0,2400.0,2.5,95.0,1025.2,2024-01-19 13:00:00
5.0,2600.0,2.5,96.0,1024.5,2024-01-19 14:00:00
5.0,2400.0,2.4,96.0,1024.3,2024-01-19 15:00:00
