wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,10000.0,6.7,50.0,1034.4,2023-02-21 16:00:00,52,16
5.0,10000.0,6.4,51.0,1034.0,2023-02-21 17:00:00,52,17
4.0,10000.0,5.4,55.0,1034.2,2023-02-21 18:00:00,52,18
4.0,10000.0,4.8,56.0,1034.1,2023-02-21 19:00:00,52,19
4.0,10000.0,4.4,61.0,1034.3,2023-02-21 20:00:00,52,20
3.0,10000.0,4.2,59.0,1034.6,2023-02-21 21:00:00,52,21
4.0,10000.0,3.6,63.0,1034.6,2023-02-21 22:00:00,52,22
4.0,10000.0,3.1,66.0,1033.8,2023-02-21 23:00:00,52,23
3.0,10000.0,2.2,70.0,1033.6,2023-02-22 00:00:00,53,0
3.0,10000.0,2.4,71.0,1032.9,2023-02-22 01:00:00,53,1
3.0,10000.0,2.0,73.0,1032.4,2023-02-22 02:00:00,53,2
3.0,10000.0,2.4,72.0,1031.9,2023-02-22 03:00:00,53,3
3.0,10000.0,2.4,73.0,1031.1,2023-02-22 04:00:00,53,4
4.0,10000.0,2.4,74.0,1030.5,2023-02-22 05:00:00,53,5
4.0,10000.0,2.5,74.0,1030.4,2023-02-22 06:00:00,53,6
2.0,10000.0,2.5,75.0,1031.3,2023-02-22 07:00:00,53,7
4.0,10000.0,2.8,74.0,1031.3,2023-02-22 08:00:00,53,8
3.0,10000.0,3.2,72.0,1031.7,2023-02-22 09:00:00,53,9
3.0,10000.0,4.1,70.0,1031.4,2023-02-22 10:00:00,53,10
2.0,10000.0,4.7,67.0,1031.7,2023-02-22 11:00:00,53,11
3.0,10000.0,5.2,68.0,1030.9,2023-02-22 12:00:00,53,12
3.0,10000.0,5.0,68.0,1030.2,2023-02-22 13:00:00,53,13
3.0,10000.0,5.2,69.0,1029.2,2023-02-22 14:00:00,53,14
4.0,10000.0,5.2,69.0,1028.3,2023-02-22 15:00:00,53,15
