wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,5000.0,10.8,89.0,1018.6,2023-12-10 16:00:00,344,16
8.0,7000.0,10.4,88.0,1018.2,2023-12-10 17:00:00,344,17
7.0,8000.0,10.1,85.0,1019.3,2023-12-10 18:00:00,344,18
6.0,9000.0,9.3,89.0,1019.9,2023-12-10 19:00:00,344,19
6.0,9000.0,8.8,93.0,1019.3,2023-12-10 20:00:00,344,20
4.0,6000.0,8.7,93.0,1019.8,2023-12-10 21:00:00,344,21
4.0,6000.0,8.4,95.0,1019.7,2023-12-10 22:00:00,344,22
2.0,6000.0,8.4,96.0,1019.4,2023-12-10 23:00:00,344,23
5.0,6000.0,7.9,96.0,1019.9,2023-12-11 00:00:00,345,0
5.0,9000.0,7.5,95.0,1019.4,2023-12-11 01:00:00,345,1
4.0,10000.0,7.4,94.0,1019.4,2023-12-11 02:00:00,345,2
5.0,4000.0,6.3,95.0,1019.3,2023-12-11 03:00:00,345,3
6.0,2600.0,5.2,95.0,1020.3,2023-12-11 04:00:00,345,4
8.0,2600.0,4.0,95.0,1021.5,2023-12-11 05:00:00,345,5
7.0,2900.0,3.0,94.0,1022.1,2023-12-11 06:00:00,345,6
6.0,6000.0,3.0,93.0,1022.8,2023-12-11 07:00:00,345,7
6.0,4000.0,2.9,93.0,1023.9,2023-12-11 08:00:00,345,8
5.0,3500.0,2.7,93.0,1024.8,2023-12-11 09:00:00,345,9
5.0,3500.0,2.9,94.0,1025.4,2023-12-11 10:00:00,345,10
4.0,6000.0,3.1,94.0,1025.9,2023-12-11 11:00:00,345,11
5.0,4000.0,3.3,95.0,1025.6,2023-12-11 12:00:00,345,12
3.0,6000.0,3.5,93.0,1024.7,2023-12-11 13:00:00,345,13
4.0,6000.0,3.5,92.0,1024.5,2023-12-11 14:00:00,345,14
6.0,5000.0,3.4,93.0,1024.3,2023-12-11 15:00:00,345,15
