wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,5000.0,13.6,89.0,1013.4,2021-04-02 16:00:00,92,16
3.0,5000.0,13.6,90.0,1013.7,2021-04-02 17:00:00,92,17
3.0,5000.0,13.1,91.0,1014.0,2021-04-02 18:00:00,92,18
3.0,4400.0,12.9,93.0,1014.1,2021-04-02 19:00:00,92,19
3.0,4500.0,12.7,92.0,1014.7,2021-04-02 20:00:00,92,20
3.0,4500.0,12.7,93.0,1015.5,2021-04-02 21:00:00,92,21
3.0,4500.0,12.6,93.0,1016.0,2021-04-02 22:00:00,92,22
4.0,3800.0,12.5,94.0,1016.3,2021-04-02 23:00:00,92,23
3.0,2100.0,12.2,96.0,1016.1,2021-04-03 00:00:00,93,0
5.0,2600.0,12.2,97.0,1016.2,2021-04-03 01:00:00,93,1
4.0,2000.0,12.0,97.0,1016.1,2021-04-03 02:00:00,93,2
5.0,2300.0,11.9,97.0,1016.0,2021-04-03 03:00:00,93,3
5.0,2400.0,11.8,96.0,1016.2,2021-04-03 04:00:00,93,4
5.0,2600.0,11.6,96.0,1016.6,2021-04-03 05:00:00,93,5
5.0,2400.0,11.4,95.0,1017.5,2021-04-03 06:00:00,93,6
5.0,1800.0,11.0,95.0,1017.7,2021-04-03 07:00:00,93,7
4.0,2200.0,11.0,94.0,1018.6,2021-04-03 08:00:00,93,8
5.0,2000.0,10.9,95.0,1019.0,2021-04-03 09:00:00,93,9
5.0,2500.0,11.3,93.0,1018.8,2021-04-03 10:00:00,93,10
5.0,3000.0,11.1,93.0,1019.4,2021-04-03 11:00:00,93,11
5.0,2200.0,10.9,95.0,1019.1,2021-04-03 12:00:00,93,12
5.0,2100.0,11.1,96.0,1019.5,2021-04-03 13:00:00,93,13
4.0,2800.0,11.3,95.0,1018.8,2021-04-03 14:00:00,93,14
4.0,3500.0,12.0,94.0,1018.5,2021-04-03 15:00:00,93,15
