wsd,pv,t,rh,slp,BJ
2.0,800.0,12.2,95.0,1019.5,2022-11-17 16:00:00
1.0,500.0,12.1,97.0,1019.7,2022-11-17 17:00:00
0.0,500.0,12.1,97.0,1020.1,2022-11-17 18:00:00
1.0,500.0,12.2,97.0,1020.6,2022-11-17 19:00:00
1.0,600.0,12.1,98.0,1021.0,2022-11-17 20:00:00
1.0,900.0,12.1,98.0,1021.2,2022-11-17 21:00:00
1.0,900.0,11.8,98.0,1021.5,2022-11-17 22:00:00
1.0,1200.0,11.9,98.0,1021.4,2022-11-17 23:00:00
2.0,1200.0,12.2,97.0,1021.7,2022-11-18 00:00:00
1.0,1200.0,12.4,97.0,1021.6,2022-11-18 01:00:00
1.0,1400.0,12.3,97.0,1021.3,2022-11-18 02:00:00
2.0,1500.0,12.6,97.0,1021.1,2022-11-18 03:00:00
3.0,1600.0,12.9,98.0,1020.5,2022-11-18 04:00:00
2.0,2800.0,13.0,97.0,1021.5,2022-11-18 05:00:00
2.0,3000.0,13.2,95.0,1021.9,2022-11-18 06:00:00
3.0,2200.0,13.1,95.0,1021.5,2022-11-18 07:00:00
3.0,2600.0,13.4,94.0,1022.2,2022-11-18 08:00:00
4.0,3000.0,13.7,93.0,1022.1,2022-11-18 09:00:00
3.0,3000.0,13.8,93.0,1022.4,2022-11-18 10:00:00
3.0,2000.0,13.7,94.0,1022.2,2022-11-18 11:00:00
3.0,2500.0,14.0,94.0,1022.0,2022-11-18 12:00:00
3.0,5000.0,15.0,88.0,1021.1,2022-11-18 13:00:00
3.0,4000.0,14.9,90.0,1020.4,2022-11-18 14:00:00
3.0,1600.0,14.5,93.0,1020.3,2022-11-18 15:00:00
