wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
6.0,10000.0,-2.5,44.0,1042.7,2023-12-21 16:00:00,355,16
4.0,10000.0,-3.4,51.0,1043.2,2023-12-21 17:00:00,355,17
3.0,10000.0,-4.7,61.0,1043.4,2023-12-21 18:00:00,355,18
3.0,10000.0,-5.7,67.0,1043.6,2023-12-21 19:00:00,355,19
3.0,10000.0,-6.0,70.0,1043.7,2023-12-21 20:00:00,355,20
2.0,10000.0,-5.5,64.0,1044.0,2023-12-21 21:00:00,355,21
2.0,10000.0,-6.4,69.0,1044.2,2023-12-21 22:00:00,355,22
1.0,10000.0,-6.0,69.0,1044.6,2023-12-21 23:00:00,355,23
1.0,10000.0,-5.8,63.0,1044.6,2023-12-22 00:00:00,356,0
1.0,10000.0,-5.9,58.0,1044.5,2023-12-22 01:00:00,356,1
2.0,10000.0,-8.3,88.0,1044.2,2023-12-22 02:00:00,356,2
1.0,10000.0,-7.7,85.0,1044.1,2023-12-22 03:00:00,356,3
1.0,10000.0,-7.1,65.0,1044.1,2023-12-22 04:00:00,356,4
1.0,10000.0,-7.6,71.0,1044.0,2023-12-22 05:00:00,356,5
0.0,10000.0,-8.3,80.0,1043.8,2023-12-22 06:00:00,356,6
0.0,10000.0,-9.1,86.0,1044.2,2023-12-22 07:00:00,356,7
1.0,10000.0,-7.2,73.0,1045.1,2023-12-22 08:00:00,356,8
1.0,10000.0,-5.4,76.0,1044.5,2023-12-22 09:00:00,356,9
4.0,10000.0,-3.3,43.0,1044.9,2023-12-22 10:00:00,356,10
3.0,10000.0,-2.5,31.0,1044.8,2023-12-22 11:00:00,356,11
2.0,10000.0,-2.0,31.0,1044.3,2023-12-22 12:00:00,356,12
3.0,10000.0,-1.0,35.0,1043.1,2023-12-22 13:00:00,356,13
3.0,10000.0,-0.7,33.0,1042.1,2023-12-22 14:00:00,356,14
3.0,10000.0,-0.2,34.0,1041.5,2023-12-22 15:00:00,356,15
