wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,4000.0,7.5,83.0,1020.4,2023-12-13 16:00:00,347,16
2.0,4000.0,7.4,86.0,1020.9,2023-12-13 17:00:00,347,17
2.0,3800.0,7.1,88.0,1021.0,2023-12-13 18:00:00,347,18
2.0,3000.0,6.7,94.0,1021.4,2023-12-13 19:00:00,347,19
2.0,2200.0,6.5,95.0,1021.6,2023-12-13 20:00:00,347,20
3.0,1600.0,6.4,97.0,1021.5,2023-12-13 21:00:00,347,21
3.0,1600.0,6.5,97.0,1021.4,2023-12-13 22:00:00,347,22
3.0,1300.0,6.4,97.0,1021.5,2023-12-13 23:00:00,347,23
2.0,1300.0,6.5,97.0,1021.3,2023-12-14 00:00:00,348,0
3.0,1300.0,6.4,97.0,1020.9,2023-12-14 01:00:00,348,1
2.0,1600.0,6.5,98.0,1021.3,2023-12-14 02:00:00,348,2
2.0,1600.0,6.5,98.0,1021.1,2023-12-14 03:00:00,348,3
2.0,1700.0,6.5,98.0,1020.6,2023-12-14 04:00:00,348,4
2.0,1800.0,6.4,98.0,1019.9,2023-12-14 05:00:00,348,5
1.0,2000.0,6.4,98.0,1019.8,2023-12-14 06:00:00,348,6
1.0,1800.0,6.4,98.0,1019.7,2023-12-14 07:00:00,348,7
2.0,1300.0,6.5,98.0,1020.1,2023-12-14 08:00:00,348,8
3.0,600.0,6.5,98.0,1020.5,2023-12-14 09:00:00,348,9
3.0,400.0,6.5,98.0,1020.6,2023-12-14 10:00:00,348,10
3.0,300.0,6.5,98.0,1020.0,2023-12-14 11:00:00,348,11
4.0,800.0,6.2,98.0,1019.5,2023-12-14 12:00:00,348,12
3.0,1600.0,6.4,98.0,1017.9,2023-12-14 13:00:00,348,13
4.0,1500.0,5.9,98.0,1017.3,2023-12-14 14:00:00,348,14
5.0,2500.0,5.3,98.0,1017.4,2023-12-14 15:00:00,348,15
