wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,30000.0,17.6,46.0,1020.4,2021-10-18 16:00:00,291,16
3.0,30000.0,17.0,46.0,1020.5,2021-10-18 17:00:00,291,17
2.0,30000.0,15.6,55.0,1020.9,2021-10-18 18:00:00,291,18
4.0,10000.0,14.9,63.0,1021.1,2021-10-18 19:00:00,291,19
3.0,10000.0,13.8,70.0,1021.8,2021-10-18 20:00:00,291,20
3.0,10000.0,12.1,81.0,1022.1,2021-10-18 21:00:00,291,21
2.0,10000.0,11.8,85.0,1022.9,2021-10-18 22:00:00,291,22
2.0,10000.0,11.9,87.0,1023.3,2021-10-18 23:00:00,291,23
1.0,10000.0,11.2,94.0,1023.1,2021-10-19 00:00:00,292,0
0.0,10000.0,11.3,90.0,1023.3,2021-10-19 01:00:00,292,1
0.0,10000.0,11.0,95.0,1023.5,2021-10-19 02:00:00,292,2
1.0,10000.0,11.1,96.0,1023.2,2021-10-19 03:00:00,292,3
2.0,10000.0,11.7,86.0,1022.9,2021-10-19 04:00:00,292,4
0.0,8000.0,11.1,90.0,1023.0,2021-10-19 05:00:00,292,5
2.0,5000.0,10.1,97.0,1024.3,2021-10-19 06:00:00,292,6
1.0,5000.0,10.9,95.0,1024.5,2021-10-19 07:00:00,292,7
1.0,4500.0,12.6,90.0,1025.3,2021-10-19 08:00:00,292,8
3.0,4500.0,13.8,84.0,1026.1,2021-10-19 09:00:00,292,9
2.0,5000.0,14.8,78.0,1026.7,2021-10-19 10:00:00,292,10
3.0,6000.0,15.6,69.0,1025.6,2021-10-19 11:00:00,292,11
4.0,7000.0,16.2,67.0,1025.0,2021-10-19 12:00:00,292,12
3.0,8000.0,16.1,62.0,1024.5,2021-10-19 13:00:00,292,13
2.0,8000.0,16.2,59.0,1024.1,2021-10-19 14:00:00,292,14
2.0,8000.0,16.3,61.0,1024.3,2021-10-19 15:00:00,292,15
