wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,20000.0,14.0,80.0,1032.4,2021-10-16 16:00:00,289,16
5.0,20000.0,13.4,74.0,1032.7,2021-10-16 17:00:00,289,17
4.0,10000.0,13.0,72.0,1033.5,2021-10-16 18:00:00,289,18
3.0,10000.0,12.7,72.0,1034.0,2021-10-16 19:00:00,289,19
2.0,10000.0,12.4,79.0,1034.6,2021-10-16 20:00:00,289,20
2.0,10000.0,12.1,78.0,1034.7,2021-10-16 21:00:00,289,21
1.0,10000.0,11.5,83.0,1035.1,2021-10-16 22:00:00,289,22
2.0,10000.0,11.0,85.0,1035.1,2021-10-16 23:00:00,289,23
2.0,10000.0,10.2,88.0,1034.9,2021-10-17 00:00:00,290,0
2.0,10000.0,9.7,89.0,1034.9,2021-10-17 01:00:00,290,1
2.0,10000.0,8.9,95.0,1034.7,2021-10-17 02:00:00,290,2
2.0,10000.0,8.7,94.0,1034.3,2021-10-17 03:00:00,290,3
2.0,10000.0,8.2,94.0,1034.1,2021-10-17 04:00:00,290,4
2.0,10000.0,8.1,87.0,1034.4,2021-10-17 05:00:00,290,5
3.0,10000.0,7.6,89.0,1034.2,2021-10-17 06:00:00,290,6
3.0,20000.0,7.5,90.0,1034.7,2021-10-17 07:00:00,290,7
5.0,20000.0,9.0,72.0,1034.8,2021-10-17 08:00:00,290,8
4.0,20000.0,10.8,67.0,1035.0,2021-10-17 09:00:00,290,9
4.0,20000.0,12.4,53.0,1034.6,2021-10-17 10:00:00,290,10
4.0,20000.0,13.5,42.0,1033.7,2021-10-17 11:00:00,290,11
3.0,20000.0,14.4,38.0,1032.4,2021-10-17 12:00:00,290,12
2.0,10000.0,15.0,34.0,1031.3,2021-10-17 13:00:00,290,13
3.0,10000.0,15.3,35.0,1030.0,2021-10-17 14:00:00,290,14
2.0,10000.0,15.7,37.0,1029.5,2021-10-17 15:00:00,290,15
