wsd,pv,t,rh,slp,BJ
5.0,3500.0,2.1,81.0,1033.9,2024-01-21 16:00:00
5.0,4500.0,1.8,75.0,1035.1,2024-01-21 17:00:00
3.0,5000.0,1.7,76.0,1035.6,2024-01-21 18:00:00
4.0,6000.0,1.3,79.0,1037.1,2024-01-21 19:00:00
4.0,5500.0,1.3,81.0,1038.1,2024-01-21 20:00:00
4.0,5000.0,1.1,79.0,1038.7,2024-01-21 21:00:00
4.0,4500.0,0.9,79.0,1039.4,2024-01-21 22:00:00
5.0,4500.0,0.9,77.0,1039.6,2024-01-21 23:00:00
6.0,10000.0,0.5,70.0,1039.9,2024-01-22 00:00:00
6.0,10000.0,0.0,69.0,1040.2,2024-01-22 01:00:00
6.0,10000.0,-0.5,61.0,1040.0,2024-01-22 02:00:00
6.0,10000.0,-1.1,62.0,1040.3,2024-01-22 03:00:00
5.0,10000.0,-1.8,59.0,1040.7,2024-01-22 04:00:00
6.0,10000.0,-2.3,60.0,1040.6,2024-01-22 05:00:00
6.0,10000.0,-2.8,61.0,1041.6,2024-01-22 06:00:00
6.0,10000.0,-3.1,59.0,1041.9,2024-01-22 07:00:00
6.0,10000.0,-3.2,58.0,1042.7,2024-01-22 08:00:00
6.0,10000.0,-3.0,53.0,1043.1,2024-01-22 09:00:00
6.0,10000.0,-2.8,50.0,1043.7,2024-01-22 10:00:00
6.0,10000.0,-2.8,45.0,1043.6,2024-01-22 11:00:00
7.0,10000.0,-2.5,47.0,1042.9,2024-01-22 12:00:00
7.0,10000.0,-2.6,45.0,1041.9,2024-01-22 13:00:00
8.0,10000.0,-2.2,49.0,1040.7,2024-01-22 14:00:00
7.0,10000.0,-2.9,46.0,1040.8,2024-01-22 15:00:00
