wsd,pv,t,rh,slp,BJ
2.0,10000.0,15.3,34.0,1022.1,2023-03-26 16:00:00
3.0,10000.0,14.5,40.0,1022.0,2023-03-26 17:00:00
3.0,10000.0,13.1,52.0,1021.3,2023-03-26 18:00:00
2.0,10000.0,12.6,54.0,1021.2,2023-03-26 19:00:00
1.0,10000.0,11.3,67.0,1021.8,2023-03-26 20:00:00
0.0,10000.0,12.0,52.0,1023.4,2023-03-26 21:00:00
1.0,10000.0,11.4,63.0,1023.4,2023-03-26 22:00:00
1.0,10000.0,10.3,74.0,1023.2,2023-03-26 23:00:00
0.0,10000.0,10.9,65.0,1023.3,2023-03-27 00:00:00
2.0,8000.0,9.4,83.0,1022.9,2023-03-27 01:00:00
1.0,7000.0,8.7,83.0,1022.3,2023-03-27 02:00:00
1.0,7000.0,7.9,81.0,1021.9,2023-03-27 03:00:00
1.0,8000.0,8.6,66.0,1021.4,2023-03-27 04:00:00
2.0,8000.0,8.1,67.0,1021.4,2023-03-27 05:00:00
2.0,8000.0,8.1,64.0,1021.6,2023-03-27 06:00:00
2.0,8000.0,8.5,66.0,1022.4,2023-03-27 07:00:00
2.0,6000.0,11.0,63.0,1023.0,2023-03-27 08:00:00
3.0,8000.0,14.0,50.0,1023.3,2023-03-27 09:00:00
5.0,8000.0,15.7,44.0,1023.7,2023-03-27 10:00:00
5.0,8000.0,16.8,43.0,1023.4,2023-03-27 11:00:00
4.0,10000.0,17.6,37.0,1022.8,2023-03-27 12:00:00
3.0,10000.0,18.8,34.0,1021.8,2023-03-27 13:00:00
3.0,10000.0,19.0,32.0,1021.0,2023-03-27 14:00:00
2.0,10000.0,19.7,29.0,1020.4,2023-03-27 15:00:00
