wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,5000.0,12.3,51.0,1022.8,2022-01-18 16:00:00,18,16
2.0,5000.0,10.5,60.0,1023.1,2022-01-18 17:00:00,18,17
4.0,4500.0,7.5,72.0,1023.1,2022-01-18 18:00:00,18,18
3.0,4000.0,6.7,75.0,1023.2,2022-01-18 19:00:00,18,19
3.0,4000.0,5.6,81.0,1023.3,2022-01-18 20:00:00,18,20
4.0,3500.0,4.7,85.0,1023.3,2022-01-18 21:00:00,18,21
4.0,2900.0,5.1,86.0,1023.5,2022-01-18 22:00:00,18,22
4.0,2600.0,4.5,89.0,1023.2,2022-01-18 23:00:00,18,23
4.0,2500.0,2.8,93.0,1022.9,2022-01-19 00:00:00,19,0
4.0,2000.0,4.2,93.0,1022.8,2022-01-19 01:00:00,19,1
0.0,1800.0,3.6,94.0,1023.4,2022-01-19 02:00:00,19,2
1.0,1400.0,2.4,96.0,1023.5,2022-01-19 03:00:00,19,3
0.0,1100.0,2.9,97.0,1023.4,2022-01-19 04:00:00,19,4
1.0,300.0,-0.9,97.0,1023.4,2022-01-19 05:00:00,19,5
1.0,100.0,-0.9,97.0,1023.6,2022-01-19 06:00:00,19,6
1.0,100.0,-0.8,98.0,1023.9,2022-01-19 07:00:00,19,7
1.0,50.0,0.7,98.0,1024.8,2022-01-19 08:00:00,19,8
1.0,50.0,2.1,98.0,1025.5,2022-01-19 09:00:00,19,9
1.0,50.0,3.6,98.0,1026.1,2022-01-19 10:00:00,19,10
1.0,250.0,5.1,98.0,1025.9,2022-01-19 11:00:00,19,11
1.0,1600.0,7.1,95.0,1025.1,2022-01-19 12:00:00,19,12
2.0,2200.0,9.6,74.0,1024.4,2022-01-19 13:00:00,19,13
2.0,3000.0,10.9,66.0,1024.0,2022-01-19 14:00:00,19,14
2.0,3000.0,11.5,57.0,1023.8,2022-01-19 15:00:00,19,15
