wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,5000.0,14.5,53.0,1025.6,2021-12-09 16:00:00,343,16
2.0,4500.0,12.3,63.0,1025.8,2021-12-09 17:00:00,343,17
2.0,4500.0,10.6,68.0,1026.2,2021-12-09 18:00:00,343,18
0.0,3500.0,10.1,70.0,1026.7,2021-12-09 19:00:00,343,19
1.0,3500.0,9.8,72.0,1026.7,2021-12-09 20:00:00,343,20
1.0,2900.0,7.2,82.0,1026.6,2021-12-09 21:00:00,343,21
2.0,2800.0,7.2,88.0,1026.5,2021-12-09 22:00:00,343,22
1.0,2500.0,5.2,94.0,1026.8,2021-12-09 23:00:00,343,23
1.0,2300.0,4.9,95.0,1026.7,2021-12-10 00:00:00,344,0
2.0,2300.0,4.3,94.0,1026.8,2021-12-10 01:00:00,344,1
2.0,2400.0,5.6,91.0,1027.3,2021-12-10 02:00:00,344,2
0.0,2200.0,5.5,91.0,1027.2,2021-12-10 03:00:00,344,3
2.0,2000.0,5.5,95.0,1027.0,2021-12-10 04:00:00,344,4
2.0,2200.0,4.0,96.0,1026.9,2021-12-10 05:00:00,344,5
2.0,2000.0,3.8,90.0,1027.0,2021-12-10 06:00:00,344,6
2.0,1800.0,4.8,92.0,1027.2,2021-12-10 07:00:00,344,7
2.0,1400.0,6.1,94.0,1027.6,2021-12-10 08:00:00,344,8
3.0,2500.0,9.3,83.0,1027.9,2021-12-10 09:00:00,344,9
4.0,3500.0,11.7,71.0,1028.4,2021-12-10 10:00:00,344,10
4.0,4000.0,13.0,64.0,1028.1,2021-12-10 11:00:00,344,11
3.0,4500.0,14.3,56.0,1027.2,2021-12-10 12:00:00,344,12
4.0,4500.0,15.6,49.0,1026.1,2021-12-10 13:00:00,344,13
3.0,4500.0,16.5,42.0,1025.4,2021-12-10 14:00:00,344,14
4.0,6000.0,16.3,38.0,1025.0,2021-12-10 15:00:00,344,15
