wsd,pv,t,rh,slp,BJ
4.0,10000.0,20.0,59.0,1023.0,2021-10-11 16:00:00
5.0,10000.0,18.5,64.0,1023.1,2021-10-11 17:00:00
2.0,10000.0,17.8,68.0,1023.3,2021-10-11 18:00:00
2.0,10000.0,16.8,79.0,1023.4,2021-10-11 19:00:00
2.0,10000.0,15.7,85.0,1023.8,2021-10-11 20:00:00
2.0,10000.0,15.5,86.0,1024.0,2021-10-11 21:00:00
1.0,10000.0,15.0,88.0,1024.3,2021-10-11 22:00:00
1.0,10000.0,14.7,90.0,1024.3,2021-10-11 23:00:00
3.0,10000.0,15.0,85.0,1024.3,2021-10-12 00:00:00
3.0,10000.0,14.4,86.0,1024.1,2021-10-12 01:00:00
2.0,10000.0,13.7,91.0,1023.8,2021-10-12 02:00:00
2.0,10000.0,13.4,92.0,1023.9,2021-10-12 03:00:00
2.0,10000.0,13.1,93.0,1024.0,2021-10-12 04:00:00
1.0,10000.0,12.1,96.0,1024.2,2021-10-12 05:00:00
1.0,10000.0,12.9,92.0,1024.4,2021-10-12 06:00:00
2.0,10000.0,13.9,85.0,1024.9,2021-10-12 07:00:00
4.0,10000.0,15.4,71.0,1025.4,2021-10-12 08:00:00
5.0,30000.0,16.9,66.0,1025.4,2021-10-12 09:00:00
5.0,30000.0,19.6,56.0,1025.2,2021-10-12 10:00:00
5.0,30000.0,21.1,50.0,1024.6,2021-10-12 11:00:00
5.0,30000.0,21.9,48.0,1023.7,2021-10-12 12:00:00
5.0,30000.0,22.2,47.0,1022.8,2021-10-12 13:00:00
6.0,30000.0,22.7,45.0,1022.0,2021-10-12 14:00:00
6.0,30000.0,22.9,45.0,1021.7,2021-10-12 15:00:00
