wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
5.0,400.0,5.5,97.0,1021.4,2021-01-25 16:00:00,25,16
5.0,500.0,5.0,97.0,1021.8,2021-01-25 17:00:00,25,17
5.0,1300.0,4.9,97.0,1022.3,2021-01-25 18:00:00,25,18
5.0,1600.0,4.7,96.0,1022.3,2021-01-25 19:00:00,25,19
6.0,1600.0,4.3,94.0,1022.4,2021-01-25 20:00:00,25,20
5.0,1600.0,4.0,95.0,1022.9,2021-01-25 21:00:00,25,21
5.0,1200.0,3.8,95.0,1023.2,2021-01-25 22:00:00,25,22
5.0,1200.0,3.8,95.0,1023.7,2021-01-25 23:00:00,25,23
6.0,1200.0,3.8,95.0,1023.9,2021-01-26 00:00:00,26,0
6.0,1200.0,3.8,93.0,1023.9,2021-01-26 01:00:00,26,1
5.0,1400.0,3.8,92.0,1024.2,2021-01-26 02:00:00,26,2
4.0,1400.0,3.8,94.0,1024.3,2021-01-26 03:00:00,26,3
4.0,1400.0,3.8,93.0,1023.3,2021-01-26 04:00:00,26,4
4.0,1400.0,3.8,93.0,1023.4,2021-01-26 05:00:00,26,5
5.0,1400.0,3.9,91.0,1024.4,2021-01-26 06:00:00,26,6
4.0,1400.0,3.9,92.0,1024.8,2021-01-26 07:00:00,26,7
3.0,1400.0,4.1,92.0,1025.3,2021-01-26 08:00:00,26,8
4.0,1200.0,4.3,91.0,1026.1,2021-01-26 09:00:00,26,9
4.0,1200.0,4.7,88.0,1026.3,2021-01-26 10:00:00,26,10
5.0,1200.0,4.9,87.0,1026.2,2021-01-26 11:00:00,26,11
4.0,1200.0,5.0,87.0,1025.5,2021-01-26 12:00:00,26,12
4.0,1200.0,5.0,87.0,1025.0,2021-01-26 13:00:00,26,13
3.0,1400.0,5.5,86.0,1024.5,2021-01-26 14:00:00,26,14
4.0,1400.0,5.8,85.0,1024.5,2021-01-26 15:00:00,26,15
