wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,5000.0,17.4,87.0,1018.3,2023-11-09 16:00:00,313,16
2.0,4500.0,17.1,89.0,1019.7,2023-11-09 17:00:00,313,17
2.0,4000.0,16.4,93.0,1020.4,2023-11-09 18:00:00,313,18
5.0,4200.0,16.1,78.0,1020.9,2023-11-09 19:00:00,313,19
4.0,3800.0,16.0,78.0,1021.8,2023-11-09 20:00:00,313,20
4.0,3000.0,15.6,83.0,1022.3,2023-11-09 21:00:00,313,21
5.0,2800.0,14.9,83.0,1023.1,2023-11-09 22:00:00,313,22
6.0,3200.0,14.5,83.0,1023.6,2023-11-09 23:00:00,313,23
7.0,4000.0,13.6,86.0,1023.9,2023-11-10 00:00:00,314,0
5.0,2500.0,12.7,93.0,1025.0,2023-11-10 01:00:00,314,1
7.0,4000.0,11.2,88.0,1025.1,2023-11-10 02:00:00,314,2
6.0,5000.0,10.9,89.0,1025.5,2023-11-10 03:00:00,314,3
5.0,5000.0,10.1,91.0,1025.9,2023-11-10 04:00:00,314,4
6.0,5000.0,9.8,87.0,1026.0,2023-11-10 05:00:00,314,5
7.0,6000.0,9.5,86.0,1026.9,2023-11-10 06:00:00,314,6
6.0,8000.0,9.1,85.0,1027.5,2023-11-10 07:00:00,314,7
5.0,8000.0,9.1,82.0,1028.3,2023-11-10 08:00:00,314,8
5.0,10000.0,9.5,81.0,1029.3,2023-11-10 09:00:00,314,9
4.0,10000.0,9.7,79.0,1030.4,2023-11-10 10:00:00,314,10
5.0,10000.0,10.0,75.0,1029.8,2023-11-10 11:00:00,314,11
4.0,10000.0,10.6,73.0,1029.7,2023-11-10 12:00:00,314,12
5.0,10000.0,10.9,73.0,1028.6,2023-11-10 13:00:00,314,13
5.0,10000.0,11.1,73.0,1027.9,2023-11-10 14:00:00,314,14
4.0,10000.0,11.3,73.0,1028.0,2023-11-10 15:00:00,314,15
