wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,5000.0,7.7,58.0,1027.3,2024-12-11 16:00:00,346,16
2.0,8000.0,6.6,57.0,1028.1,2024-12-11 17:00:00,346,17
2.0,5000.0,5.3,70.0,1028.5,2024-12-11 18:00:00,346,18
2.0,5000.0,4.9,70.0,1028.9,2024-12-11 19:00:00,346,19
3.0,5000.0,4.0,75.0,1029.5,2024-12-11 20:00:00,346,20
3.0,5000.0,4.3,75.0,1030.0,2024-12-11 21:00:00,346,21
2.0,4000.0,2.2,85.0,1030.3,2024-12-11 22:00:00,346,22
2.0,3800.0,2.0,85.0,1030.3,2024-12-11 23:00:00,346,23
2.0,3500.0,1.9,86.0,1030.6,2024-12-12 00:00:00,347,0
0.0,5500.0,5.0,82.0,1028.3,2024-12-12 01:00:00,347,1
2.0,5500.0,4.9,83.0,1028.9,2024-12-12 02:00:00,347,2
2.0,5500.0,4.8,85.0,1029.0,2024-12-12 03:00:00,347,3
2.0,5500.0,4.5,85.0,1028.4,2024-12-12 04:00:00,347,4
3.0,4000.0,4.2,82.0,1028.2,2024-12-12 05:00:00,347,5
3.0,3500.0,3.4,84.0,1028.3,2024-12-12 06:00:00,347,6
4.0,2500.0,2.7,84.0,1029.2,2024-12-12 07:00:00,347,7
1.0,2500.0,-0.5,95.0,1030.3,2024-12-12 08:00:00,347,8
2.0,3000.0,1.8,91.0,1030.4,2024-12-12 09:00:00,347,9
1.0,5000.0,4.4,78.0,1030.9,2024-12-12 10:00:00,347,10
2.0,6000.0,6.5,64.0,1030.0,2024-12-12 11:00:00,347,11
4.0,10000.0,8.0,58.0,1028.8,2024-12-12 12:00:00,347,12
3.0,10000.0,8.3,56.0,1027.9,2024-12-12 13:00:00,347,13
2.0,10000.0,8.3,55.0,1027.0,2024-12-12 14:00:00,347,14
2.0,10000.0,8.3,54.0,1026.2,2024-12-12 15:00:00,347,15
