wsd,pv,t,rh,slp,BJ
2.0,10000.0,20.2,86.0,1015.4,2023-10-03 16:00:00
1.0,10000.0,19.9,87.0,1015.6,2023-10-03 17:00:00
1.0,10000.0,19.8,88.0,1015.9,2023-10-03 18:00:00
1.0,10000.0,19.6,90.0,1016.0,2023-10-03 19:00:00
1.0,10000.0,19.5,91.0,1016.6,2023-10-03 20:00:00
2.0,10000.0,19.2,92.0,1017.0,2023-10-03 21:00:00
1.0,8000.0,18.9,92.0,1017.0,2023-10-03 22:00:00
2.0,7000.0,18.7,92.0,1017.0,2023-10-03 23:00:00
2.0,6000.0,18.6,94.0,1017.4,2023-10-04 00:00:00
1.0,5000.0,18.3,96.0,1017.2,2023-10-04 01:00:00
2.0,4900.0,18.2,96.0,1017.1,2023-10-04 02:00:00
1.0,4900.0,18.0,96.0,1016.7,2023-10-04 03:00:00
2.0,4000.0,18.0,96.0,1016.8,2023-10-04 04:00:00
2.0,4000.0,17.8,96.0,1016.6,2023-10-04 05:00:00
2.0,4000.0,17.9,96.0,1017.0,2023-10-04 06:00:00
2.0,4000.0,18.1,95.0,1017.3,2023-10-04 07:00:00
3.0,5000.0,18.5,93.0,1018.0,2023-10-04 08:00:00
3.0,8000.0,19.7,87.0,1017.9,2023-10-04 09:00:00
3.0,10000.0,20.9,78.0,1017.7,2023-10-04 10:00:00
4.0,10000.0,21.8,72.0,1017.7,2023-10-04 11:00:00
5.0,10000.0,23.2,63.0,1017.5,2023-10-04 12:00:00
4.0,10000.0,22.2,67.0,1017.5,2023-10-04 13:00:00
4.0,10000.0,23.1,61.0,1017.0,2023-10-04 14:00:00
3.0,10000.0,23.1,65.0,1016.8,2023-10-04 15:00:00
