wsd,pv,t,rh,slp,BJ
1.0,9000.0,21.6,44.0,1022.5,2021-10-28 16:00:00
2.0,9000.0,19.5,57.0,1022.8,2021-10-28 17:00:00
2.0,7000.0,17.7,65.0,1023.1,2021-10-28 18:00:00
3.0,5000.0,16.6,71.0,1023.6,2021-10-28 19:00:00
2.0,5000.0,16.7,70.0,1024.1,2021-10-28 20:00:00
2.0,4000.0,16.4,70.0,1024.2,2021-10-28 21:00:00
2.0,4000.0,14.8,82.0,1024.5,2021-10-28 22:00:00
2.0,5000.0,14.2,83.0,1024.7,2021-10-28 23:00:00
2.0,6000.0,14.2,76.0,1024.3,2021-10-29 00:00:00
3.0,8000.0,14.1,72.0,1023.8,2021-10-29 01:00:00
2.0,9000.0,13.6,73.0,1023.9,2021-10-29 02:00:00
1.0,8000.0,12.9,79.0,1023.7,2021-10-29 03:00:00
1.0,8000.0,12.4,77.0,1023.6,2021-10-29 04:00:00
0.0,9000.0,11.5,83.0,1023.8,2021-10-29 05:00:00
0.0,8000.0,11.4,89.0,1024.1,2021-10-29 06:00:00
1.0,8000.0,10.5,95.0,1024.5,2021-10-29 07:00:00
2.0,10000.0,13.7,79.0,1024.8,2021-10-29 08:00:00
2.0,10000.0,16.8,59.0,1025.1,2021-10-29 09:00:00
1.0,10000.0,19.3,53.0,1025.0,2021-10-29 10:00:00
1.0,10000.0,20.6,43.0,1024.5,2021-10-29 11:00:00
2.0,10000.0,21.7,38.0,1023.6,2021-10-29 12:00:00
3.0,8000.0,21.7,38.0,1022.5,2021-10-29 13:00:00
2.0,8000.0,22.3,37.0,1021.8,2021-10-29 14:00:00
3.0,7000.0,21.3,38.0,1021.4,2021-10-29 15:00:00
