wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,30000.0,15.7,24.0,1026.5,2021-03-22 16:00:00,81,16
3.0,30000.0,15.6,24.0,1026.0,2021-03-22 17:00:00,81,17
2.0,30000.0,14.7,25.0,1025.9,2021-03-22 18:00:00,81,18
1.0,10000.0,12.0,33.0,1025.6,2021-03-22 19:00:00,81,19
1.0,10000.0,11.6,33.0,1025.9,2021-03-22 20:00:00,81,20
2.0,10000.0,12.7,31.0,1026.2,2021-03-22 21:00:00,81,21
3.0,10000.0,8.5,55.0,1026.3,2021-03-22 22:00:00,81,22
3.0,10000.0,8.0,57.0,1025.8,2021-03-22 23:00:00,81,23
3.0,10000.0,7.9,58.0,1025.1,2021-03-23 00:00:00,82,0
3.0,10000.0,6.9,61.0,1024.5,2021-03-23 01:00:00,82,1
3.0,10000.0,6.4,64.0,1024.1,2021-03-23 02:00:00,82,2
3.0,10000.0,5.2,69.0,1023.5,2021-03-23 03:00:00,82,3
3.0,10000.0,5.2,70.0,1023.0,2021-03-23 04:00:00,82,4
2.0,10000.0,4.3,73.0,1022.8,2021-03-23 05:00:00,82,5
2.0,10000.0,5.6,68.0,1022.3,2021-03-23 06:00:00,82,6
3.0,20000.0,6.2,73.0,1022.5,2021-03-23 07:00:00,82,7
3.0,20000.0,10.5,52.0,1022.6,2021-03-23 08:00:00,82,8
5.0,20000.0,13.3,43.0,1022.4,2021-03-23 09:00:00,82,9
5.0,20000.0,15.1,37.0,1022.3,2021-03-23 10:00:00,82,10
3.0,20000.0,16.4,32.0,1021.5,2021-03-23 11:00:00,82,11
3.0,20000.0,17.5,24.0,1020.4,2021-03-23 12:00:00,82,12
3.0,10000.0,17.8,24.0,1019.1,2021-03-23 13:00:00,82,13
3.0,10000.0,18.2,26.0,1017.6,2021-03-23 14:00:00,82,14
2.0,10000.0,17.9,24.0,1016.9,2021-03-23 15:00:00,82,15
