wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,6000.0,25.2,44.0,1016.7,2023-10-28 16:00:00,301,16
2.0,6000.0,23.2,51.0,1016.6,2023-10-28 17:00:00,301,17
2.0,7000.0,22.2,57.0,1017.0,2023-10-28 18:00:00,301,18
1.0,6000.0,21.2,59.0,1017.7,2023-10-28 19:00:00,301,19
2.0,6000.0,18.9,69.0,1018.1,2023-10-28 20:00:00,301,20
2.0,5000.0,19.1,68.0,1018.5,2023-10-28 21:00:00,301,21
2.0,5000.0,17.8,72.0,1018.8,2023-10-28 22:00:00,301,22
3.0,5000.0,18.7,66.0,1019.0,2023-10-28 23:00:00,301,23
3.0,5000.0,18.5,67.0,1018.7,2023-10-29 00:00:00,302,0
2.0,5000.0,17.6,71.0,1018.8,2023-10-29 01:00:00,302,1
0.0,5000.0,16.4,77.0,1018.7,2023-10-29 02:00:00,302,2
2.0,5000.0,14.7,88.0,1018.3,2023-10-29 03:00:00,302,3
1.0,6000.0,14.9,85.0,1018.1,2023-10-29 04:00:00,302,4
1.0,7000.0,14.5,81.0,1018.2,2023-10-29 05:00:00,302,5
2.0,7000.0,13.9,83.0,1018.2,2023-10-29 06:00:00,302,6
2.0,10000.0,14.3,79.0,1018.8,2023-10-29 07:00:00,302,7
1.0,10000.0,17.0,71.0,1019.7,2023-10-29 08:00:00,302,8
2.0,10000.0,19.5,59.0,1020.4,2023-10-29 09:00:00,302,9
2.0,10000.0,21.6,52.0,1020.2,2023-10-29 10:00:00,302,10
1.0,10000.0,24.0,46.0,1019.9,2023-10-29 11:00:00,302,11
2.0,10000.0,24.8,37.0,1019.2,2023-10-29 12:00:00,302,12
2.0,10000.0,25.2,34.0,1018.4,2023-10-29 13:00:00,302,13
2.0,10000.0,26.0,33.0,1017.7,2023-10-29 14:00:00,302,14
2.0,10000.0,26.3,29.0,1017.4,2023-10-29 15:00:00,302,15
