wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
8.0,8000.0,18.1,35.0,1021.0,2023-03-15 16:00:00,74,16
7.0,8000.0,16.5,36.0,1021.7,2023-03-15 17:00:00,74,17
7.0,8000.0,14.5,40.0,1022.9,2023-03-15 18:00:00,74,18
7.0,8000.0,12.9,41.0,1023.3,2023-03-15 19:00:00,74,19
6.0,8000.0,12.0,42.0,1024.0,2023-03-15 20:00:00,74,20
6.0,8000.0,11.4,42.0,1025.0,2023-03-15 21:00:00,74,21
4.0,8000.0,10.6,46.0,1025.8,2023-03-15 22:00:00,74,22
5.0,8000.0,10.2,46.0,1026.3,2023-03-15 23:00:00,74,23
4.0,8000.0,9.4,47.0,1026.6,2023-03-16 00:00:00,75,0
4.0,8000.0,9.1,44.0,1026.9,2023-03-16 01:00:00,75,1
5.0,10000.0,8.8,44.0,1026.7,2023-03-16 02:00:00,75,2
6.0,10000.0,8.9,38.0,1026.2,2023-03-16 03:00:00,75,3
7.0,10000.0,8.3,34.0,1026.2,2023-03-16 04:00:00,75,4
6.0,10000.0,7.8,37.0,1026.2,2023-03-16 05:00:00,75,5
5.0,10000.0,7.5,41.0,1026.6,2023-03-16 06:00:00,75,6
5.0,10000.0,7.5,43.0,1026.9,2023-03-16 07:00:00,75,7
8.0,10000.0,8.3,45.0,1026.9,2023-03-16 08:00:00,75,8
8.0,10000.0,9.3,45.0,1026.6,2023-03-16 09:00:00,75,9
7.0,10000.0,11.0,42.0,1026.9,2023-03-16 10:00:00,75,10
8.0,10000.0,12.3,41.0,1025.7,2023-03-16 11:00:00,75,11
9.0,10000.0,13.8,36.0,1024.2,2023-03-16 12:00:00,75,12
8.0,10000.0,14.8,35.0,1023.0,2023-03-16 13:00:00,75,13
8.0,10000.0,14.5,36.0,1022.3,2023-03-16 14:00:00,75,14
8.0,10000.0,14.7,34.0,1021.6,2023-03-16 15:00:00,75,15
