wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
4.0,10000.0,22.5,38.0,1020.6,2022-10-13 16:00:00,286,16
2.0,10000.0,21.7,42.0,1020.5,2022-10-13 17:00:00,286,17
3.0,10000.0,19.2,50.0,1020.7,2022-10-13 18:00:00,286,18
2.0,10000.0,17.2,61.0,1021.0,2022-10-13 19:00:00,286,19
1.0,10000.0,15.8,68.0,1021.5,2022-10-13 20:00:00,286,20
2.0,10000.0,14.7,72.0,1021.8,2022-10-13 21:00:00,286,21
2.0,10000.0,14.7,73.0,1021.7,2022-10-13 22:00:00,286,22
4.0,10000.0,15.2,70.0,1021.5,2022-10-13 23:00:00,286,23
3.0,10000.0,14.1,77.0,1021.4,2022-10-14 00:00:00,287,0
2.0,10000.0,13.0,83.0,1021.3,2022-10-14 01:00:00,287,1
1.0,10000.0,12.4,86.0,1021.3,2022-10-14 02:00:00,287,2
3.0,10000.0,13.1,86.0,1020.9,2022-10-14 03:00:00,287,3
3.0,10000.0,12.7,88.0,1020.7,2022-10-14 04:00:00,287,4
2.0,10000.0,12.5,89.0,1020.8,2022-10-14 05:00:00,287,5
1.0,6000.0,11.0,93.0,1021.2,2022-10-14 06:00:00,287,6
0.0,5000.0,11.7,95.0,1021.5,2022-10-14 07:00:00,287,7
3.0,5000.0,15.3,84.0,1021.6,2022-10-14 08:00:00,287,8
2.0,8000.0,17.9,74.0,1022.0,2022-10-14 09:00:00,287,9
2.0,10000.0,19.7,65.0,1021.8,2022-10-14 10:00:00,287,10
2.0,10000.0,21.6,54.0,1021.2,2022-10-14 11:00:00,287,11
2.0,10000.0,22.0,50.0,1020.6,2022-10-14 12:00:00,287,12
3.0,10000.0,22.9,47.0,1019.6,2022-10-14 13:00:00,287,13
3.0,10000.0,22.8,47.0,1019.1,2022-10-14 14:00:00,287,14
4.0,10000.0,22.5,48.0,1018.8,2022-10-14 15:00:00,287,15
