wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
3.0,20000.0,16.9,28.0,1021.1,2021-11-12 16:00:00,316,16
3.0,20000.0,14.3,41.0,1021.5,2021-11-12 17:00:00,316,17
2.0,10000.0,12.8,46.0,1022.0,2021-11-12 18:00:00,316,18
1.0,10000.0,13.0,42.0,1022.6,2021-11-12 19:00:00,316,19
2.0,10000.0,12.5,46.0,1022.9,2021-11-12 20:00:00,316,20
2.0,10000.0,11.5,55.0,1023.0,2021-11-12 21:00:00,316,21
2.0,10000.0,10.7,64.0,1023.1,2021-11-12 22:00:00,316,22
1.0,10000.0,11.4,54.0,1023.0,2021-11-12 23:00:00,316,23
1.0,10000.0,9.7,63.0,1022.7,2021-11-13 00:00:00,317,0
2.0,10000.0,9.1,65.0,1022.4,2021-11-13 01:00:00,317,1
2.0,10000.0,8.7,70.0,1022.1,2021-11-13 02:00:00,317,2
2.0,10000.0,8.3,72.0,1021.7,2021-11-13 03:00:00,317,3
2.0,10000.0,8.4,69.0,1021.4,2021-11-13 04:00:00,317,4
2.0,10000.0,6.4,82.0,1021.3,2021-11-13 05:00:00,317,5
2.0,10000.0,6.9,77.0,1021.3,2021-11-13 06:00:00,317,6
2.0,10000.0,6.1,80.0,1021.4,2021-11-13 07:00:00,317,7
3.0,10000.0,9.1,73.0,1021.8,2021-11-13 08:00:00,317,8
3.0,10000.0,12.1,58.0,1021.9,2021-11-13 09:00:00,317,9
2.0,10000.0,15.4,42.0,1021.8,2021-11-13 10:00:00,317,10
5.0,10000.0,17.3,31.0,1021.1,2021-11-13 11:00:00,317,11
6.0,10000.0,18.6,29.0,1020.1,2021-11-13 12:00:00,317,12
5.0,10000.0,19.1,23.0,1019.3,2021-11-13 13:00:00,317,13
6.0,10000.0,19.3,24.0,1018.7,2021-11-13 14:00:00,317,14
6.0,10000.0,19.5,22.0,1018.4,2021-11-13 15:00:00,317,15
