wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,1600.0,8.5,86.0,1019.5,2021-01-21 16:00:00,21,16
1.0,1600.0,8.4,86.0,1019.8,2021-01-21 17:00:00,21,17
2.0,1700.0,8.1,88.0,1020.3,2021-01-21 18:00:00,21,18
2.0,1700.0,7.7,90.0,1020.6,2021-01-21 19:00:00,21,19
2.0,1400.0,7.5,91.0,1021.1,2021-01-21 20:00:00,21,20
2.0,1200.0,7.1,93.0,1021.1,2021-01-21 21:00:00,21,21
1.0,1200.0,6.9,93.0,1021.1,2021-01-21 22:00:00,21,22
2.0,1300.0,6.9,93.0,1021.0,2021-01-21 23:00:00,21,23
2.0,1100.0,6.6,95.0,1021.0,2021-01-22 00:00:00,22,0
2.0,900.0,6.4,95.0,1020.1,2021-01-22 01:00:00,22,1
1.0,900.0,6.4,95.0,1020.5,2021-01-22 02:00:00,22,2
0.0,800.0,6.3,95.0,1020.3,2021-01-22 03:00:00,22,3
2.0,700.0,6.2,95.0,1020.1,2021-01-22 04:00:00,22,4
3.0,700.0,6.2,96.0,1020.1,2021-01-22 05:00:00,22,5
2.0,500.0,6.3,96.0,1020.6,2021-01-22 06:00:00,22,6
1.0,500.0,6.5,97.0,1021.2,2021-01-22 07:00:00,22,7
2.0,400.0,6.6,97.0,1021.3,2021-01-22 08:00:00,22,8
2.0,500.0,6.8,97.0,1021.3,2021-01-22 09:00:00,22,9
2.0,500.0,7.0,97.0,1022.1,2021-01-22 10:00:00,22,10
2.0,400.0,7.0,97.0,1021.5,2021-01-22 11:00:00,22,11
2.0,600.0,7.0,97.0,1020.6,2021-01-22 12:00:00,22,12
2.0,500.0,7.2,97.0,1019.6,2021-01-22 13:00:00,22,13
2.0,500.0,7.3,96.0,1019.0,2021-01-22 14:00:00,22,14
3.0,600.0,7.4,97.0,1018.8,2021-01-22 15:00:00,22,15
