wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,10000.0,22.6,46.0,1023.4,2023-10-11 16:00:00,284,16
3.0,10000.0,22.2,48.0,1023.6,2023-10-11 17:00:00,284,17
2.0,10000.0,19.7,64.0,1023.8,2023-10-11 18:00:00,284,18
2.0,10000.0,17.7,75.0,1024.3,2023-10-11 19:00:00,284,19
2.0,10000.0,17.1,81.0,1024.9,2023-10-11 20:00:00,284,20
2.0,10000.0,16.0,84.0,1025.4,2023-10-11 21:00:00,284,21
3.0,10000.0,17.1,72.0,1025.5,2023-10-11 22:00:00,284,22
4.0,10000.0,16.4,78.0,1025.4,2023-10-11 23:00:00,284,23
2.0,8000.0,15.5,84.0,1025.4,2023-10-12 00:00:00,285,0
2.0,6000.0,15.5,83.0,1024.8,2023-10-12 01:00:00,285,1
2.0,5000.0,15.5,84.0,1024.7,2023-10-12 02:00:00,285,2
3.0,5000.0,15.4,84.0,1024.4,2023-10-12 03:00:00,285,3
2.0,5000.0,14.5,88.0,1024.1,2023-10-12 04:00:00,285,4
2.0,4500.0,13.6,92.0,1024.3,2023-10-12 05:00:00,285,5
1.0,4500.0,13.7,92.0,1024.8,2023-10-12 06:00:00,285,6
1.0,4500.0,13.9,91.0,1024.9,2023-10-12 07:00:00,285,7
2.0,5000.0,17.0,80.0,1025.3,2023-10-12 08:00:00,285,8
3.0,6000.0,19.5,70.0,1025.9,2023-10-12 09:00:00,285,9
4.0,10000.0,21.5,62.0,1025.8,2023-10-12 10:00:00,285,10
3.0,10000.0,22.5,57.0,1025.3,2023-10-12 11:00:00,285,11
3.0,10000.0,22.7,52.0,1024.3,2023-10-12 12:00:00,285,12
3.0,10000.0,23.8,47.0,1023.5,2023-10-12 13:00:00,285,13
4.0,10000.0,22.9,48.0,1022.7,2023-10-12 14:00:00,285,14
2.0,10000.0,23.1,46.0,1022.4,2023-10-12 15:00:00,285,15
