wsd,pv,t,rh,slp,BJ
4.0,5000.0,7.4,61.0,1026.7,2022-01-20 16:00:00
5.0,6000.0,7.2,62.0,1026.6,2022-01-20 17:00:00
4.0,6000.0,6.7,63.0,1026.8,2022-01-20 18:00:00
4.0,7000.0,6.3,64.0,1027.3,2022-01-20 19:00:00
5.0,8000.0,5.1,68.0,1027.8,2022-01-20 20:00:00
5.0,8000.0,3.9,72.0,1028.2,2022-01-20 21:00:00
5.0,8000.0,3.5,73.0,1028.2,2022-01-20 22:00:00
5.0,8000.0,3.5,71.0,1027.9,2022-01-20 23:00:00
5.0,8000.0,3.5,72.0,1028.2,2022-01-21 00:00:00
6.0,10000.0,3.2,71.0,1027.9,2022-01-21 01:00:00
5.0,10000.0,3.0,73.0,1028.0,2022-01-21 02:00:00
5.0,10000.0,2.6,75.0,1028.0,2022-01-21 03:00:00
5.0,10000.0,2.3,75.0,1027.4,2022-01-21 04:00:00
7.0,10000.0,1.8,76.0,1026.6,2022-01-21 05:00:00
4.0,10000.0,1.2,79.0,1026.7,2022-01-21 06:00:00
3.0,10000.0,1.4,79.0,1027.2,2022-01-21 07:00:00
3.0,10000.0,2.2,76.0,1027.7,2022-01-21 08:00:00
5.0,10000.0,3.0,73.0,1027.1,2022-01-21 09:00:00
5.0,10000.0,3.9,69.0,1028.0,2022-01-21 10:00:00
5.0,10000.0,4.7,66.0,1027.3,2022-01-21 11:00:00
5.0,10000.0,5.3,65.0,1026.2,2022-01-21 12:00:00
4.0,10000.0,6.2,62.0,1025.2,2022-01-21 13:00:00
4.0,10000.0,6.8,61.0,1024.1,2022-01-21 14:00:00
5.0,10000.0,7.4,60.0,1023.5,2022-01-21 15:00:00
