wsd,pv,t,rh,slp,BJ,day_of_year,hour_of_day
2.0,7000.0,5.1,66.0,1026.8,2022-02-03 16:00:00,34,16
3.0,6000.0,4.7,71.0,1027.0,2022-02-03 17:00:00,34,17
4.0,4000.0,3.7,83.0,1027.3,2022-02-03 18:00:00,34,18
4.0,4000.0,3.4,86.0,1027.8,2022-02-03 19:00:00,34,19
3.0,4000.0,3.0,88.0,1028.2,2022-02-03 20:00:00,34,20
2.0,4000.0,3.0,87.0,1029.1,2022-02-03 21:00:00,34,21
1.0,4000.0,2.5,88.0,1028.7,2022-02-03 22:00:00,34,22
0.0,3000.0,1.2,94.0,1028.8,2022-02-03 23:00:00,34,23
0.0,3000.0,1.0,94.0,1029.1,2022-02-04 00:00:00,35,0
0.0,2000.0,0.3,96.0,1028.8,2022-02-04 01:00:00,35,1
0.0,1600.0,-1.3,96.0,1029.0,2022-02-04 02:00:00,35,2
0.0,1400.0,-3.1,97.0,1028.9,2022-02-04 03:00:00,35,3
1.0,1400.0,-3.3,97.0,1028.7,2022-02-04 04:00:00,35,4
0.0,600.0,-2.9,97.0,1028.6,2022-02-04 05:00:00,35,5
0.0,800.0,-2.7,97.0,1028.8,2022-02-04 06:00:00,35,6
1.0,600.0,-2.6,97.0,1028.9,2022-02-04 07:00:00,35,7
1.0,150.0,-0.6,98.0,1029.5,2022-02-04 08:00:00,35,8
2.0,300.0,0.7,98.0,1030.3,2022-02-04 09:00:00,35,9
2.0,2900.0,3.0,97.0,1030.9,2022-02-04 10:00:00,35,10
1.0,6000.0,4.9,73.0,1031.2,2022-02-04 11:00:00,35,11
1.0,8000.0,6.1,63.0,1031.0,2022-02-04 12:00:00,35,12
2.0,10000.0,6.7,59.0,1030.1,2022-02-04 13:00:00,35,13
2.0,10000.0,7.3,59.0,1029.7,2022-02-04 14:00:00,35,14
3.0,10000.0,7.5,57.0,1029.7,2022-02-04 15:00:00,35,15
