wsd,pv,t,rh,slp,BJ
3.0,10000.0,23.1,49.0,1018.6,2022-10-14 16:00:00
4.0,10000.0,21.7,53.0,1018.6,2022-10-14 17:00:00
3.0,10000.0,17.5,68.0,1018.8,2022-10-14 18:00:00
2.0,10000.0,17.3,69.0,1019.2,2022-10-14 19:00:00
2.0,10000.0,15.8,77.0,1019.9,2022-10-14 20:00:00
2.0,8000.0,15.7,79.0,1020.2,2022-10-14 21:00:00
2.0,7000.0,14.8,83.0,1020.4,2022-10-14 22:00:00
2.0,7000.0,14.8,83.0,1020.3,2022-10-14 23:00:00
2.0,8000.0,13.9,87.0,1020.1,2022-10-15 00:00:00
1.0,8000.0,13.9,86.0,1020.1,2022-10-15 01:00:00
1.0,7000.0,12.8,91.0,1019.8,2022-10-15 02:00:00
1.0,7000.0,12.6,92.0,1019.4,2022-10-15 03:00:00
1.0,7000.0,12.9,93.0,1019.3,2022-10-15 04:00:00
1.0,6000.0,11.9,94.0,1019.6,2022-10-15 05:00:00
2.0,4000.0,12.1,94.0,1020.3,2022-10-15 06:00:00
1.0,3000.0,13.0,95.0,1021.0,2022-10-15 07:00:00
1.0,5000.0,14.6,90.0,1021.4,2022-10-15 08:00:00
2.0,10000.0,18.5,71.0,1021.6,2022-10-15 09:00:00
4.0,10000.0,20.6,60.0,1021.2,2022-10-15 10:00:00
3.0,10000.0,21.7,53.0,1020.8,2022-10-15 11:00:00
3.0,10000.0,23.3,48.0,1020.2,2022-10-15 12:00:00
2.0,10000.0,24.0,45.0,1019.2,2022-10-15 13:00:00
3.0,10000.0,24.2,43.0,1018.6,2022-10-15 14:00:00
1.0,10000.0,24.7,40.0,1018.5,2022-10-15 15:00:00
